City,Strategy,q,P_q_Official
Dalian,Betweenness,0.73,0.007938257993384785
Dalian,Betweenness,0.74,0.004410143329658214
Dalian,Betweenness,0.75,0.004410143329658214
Dalian,Betweenness,0.76,0.004336640940830577
Dalian,Betweenness,0.77,0.0022785740536567438
Dalian,Betweenness,0.78,0.001396545387725101
Dalian,Betweenness,0.79,0.0010290334435869165
Dalian,Betweenness,0.8,0.0004410143329658214
Dalian,Betweenness,0.81,0.00014700477765527378
Dalian,Betweenness,0.8200000000000001,0.00014700477765527378
Dalian,Betweenness,0.8300000000000001,0.00014700477765527378
Dalian,Betweenness,0.84,0.00014700477765527378
Dalian,Betweenness,0.85,0.00014700477765527378
Dalian,Betweenness,0.86,0.00014700477765527378
Dalian,Betweenness,0.87,0.00014700477765527378
Dalian,Betweenness,0.88,0.00014700477765527378
Dalian,Betweenness,0.89,0.00014700477765527378
Dalian,Betweenness,0.9,0.00014700477765527378
Dalian,Betweenness,0.91,0.00014700477765527378
Dalian,Betweenness,0.92,0.00014700477765527378
Dalian,Betweenness,0.93,0.00014700477765527378
Dalian,Betweenness,0.9400000000000001,0.00014700477765527378
Dalian,Betweenness,0.9500000000000001,0.00014700477765527378
Dalian,Betweenness,0.96,0.00014700477765527378
Dalian,Betweenness,0.97,0.00014700477765527378
Dalian,Betweenness,0.98,0.00014700477765527378
Dalian,Betweenness,0.99,0.00014700477765527378
Dalian,Betweenness,1.0,0.0
Dalian,Closeness,0.0,0.9092245497978684
Dalian,Closeness,0.01,0.9092245497978684
Dalian,Closeness,0.02,0.9092245497978684
Dalian,Closeness,0.03,0.9092245497978684
Dalian,Closeness,0.04,0.9092245497978684
Dalian,Closeness,0.05,0.9092245497978684
Dalian,Closeness,0.06,0.9092245497978684
Dalian,Closeness,0.07,0.9092245497978684
Dalian,Closeness,0.08,0.9092245497978684
Dalian,Closeness,0.09,0.9092245497978684
Dalian,Closeness,0.1,0.8686512311650129
Dalian,Closeness,0.11,0.7322307975009188
Dalian,Closeness,0.12,0.7309077545020213
Dalian,Closeness,0.13,0.7271591326718119
Dalian,Closeness,0.14,0.7225284821756707
Dalian,Closeness,0.15,0.7211319367879456
Dalian,Closeness,0.16,0.7192208746784271
Dalian,Closeness,0.17,0.7158397647923558
Dalian,Closeness,0.18,0.7125321572951121
Dalian,Closeness,0.19,0.707901506798971
Dalian,Closeness,0.2,0.7067254685777288
Dalian,Closeness,0.21,0.7045938993017273
Dalian,Closeness,0.22,0.702829841969864
Dalian,Closeness,0.23,0.7018008085262771
Dalian,Closeness,0.24,0.7003307607497243
Dalian,Closeness,0.25,0.697758177140757
Dalian,Closeness,0.26,0.6956266078647556
Dalian,Closeness,0.27,0.6948180815876516
Dalian,Closeness,0.28,0.6897464167585446
Dalian,Closeness,0.29,0.2703417861080485
Dalian,Closeness,0.3,0.2602719588386623
Dalian,Closeness,0.31,0.25689084895259096
Dalian,Closeness,0.32,0.25321572951120913
Dalian,Closeness,0.33,0.24748254318265345
Dalian,Closeness,0.34,0.24476295479603086
Dalian,Closeness,0.35000000000000003,0.24226387357589121
Dalian,Closeness,0.36,0.23932377802278573
Dalian,Closeness,0.37,0.23381109886071297
Dalian,Closeness,0.38,0.2300624770305035
Dalian,Closeness,0.39,0.22535832414553472
Dalian,Closeness,0.4,0.2219037118706358
Dalian,Closeness,0.41000000000000003,0.2067622197721426
Dalian,Closeness,0.42,0.1963983829474458
Dalian,Closeness,0.43,0.19051819184123484
Dalian,Closeness,0.44,0.1878721058434399
Dalian,Closeness,0.45,0.1838294744579199
Dalian,Closeness,0.46,0.17545020213156928
Dalian,Closeness,0.47000000000000003,0.1701580301359794
Dalian,Closeness,0.48,0.16861447997059906
Dalian,Closeness,0.49,0.16640940830576995
Dalian,Closeness,0.5,0.16339581036383682
Dalian,Closeness,0.51,0.16185226019845644
Dalian,Closeness,0.52,0.16023520764424845
Dalian,Closeness,0.53,0.1529584711503124
Dalian,Closeness,0.54,0.15163542815141492
Dalian,Closeness,0.55,0.14979786843072398
Dalian,Closeness,0.56,0.12796765894891585
Dalian,Closeness,0.5700000000000001,0.12407203234105109
Dalian,Closeness,0.58,0.12076442484380742
Dalian,Closeness,0.59,0.11863285556780595
Dalian,Closeness,0.6,0.1167217934582874
Dalian,Closeness,0.61,0.11539875045938992
Dalian,Closeness,0.62,0.11194413818449099
Dalian,Closeness,0.63,0.10812201396545387
Dalian,Closeness,0.64,0.10562293274531422
Dalian,Closeness,0.65,0.10158030135979419
Dalian,Closeness,0.66,0.09893421536199927
Dalian,Closeness,0.67,0.09290701947813304
Dalian,Closeness,0.68,0.08974641675854465
Dalian,Closeness,0.6900000000000001,0.08739434031606028
Dalian,Closeness,0.7000000000000001,0.08555678059536935
