City,Strategy,q,Q_bc_Teammate
Dalian,CI_Radius2,0.9400000000000001,0.00020213156927600145
Dalian,CI_Radius2,0.9500000000000001,0.00020213156927600145
Dalian,CI_Radius2,0.96,0.00020213156927600145
Dalian,CI_Radius2,0.97,0.00020213156927600145
Dalian,CI_Radius2,0.98,0.00020213156927600145
Dalian,CI_Radius2,0.99,0.00012862918044836456
Dalian,CI_Radius2,1.0,0.0
Dalian,CoreHD,0.0,0.8106027195883866
Dalian,CoreHD,0.01,0.7567989709665564
Dalian,CoreHD,0.02,0.7246784270488791
Dalian,CoreHD,0.03,0.6809445056964352
Dalian,CoreHD,0.04,0.5963800073502389
Dalian,CoreHD,0.05,0.5565233370084528
Dalian,CoreHD,0.06,0.5073134876883498
Dalian,CoreHD,0.07,0.4559720690922455
Dalian,CoreHD,0.08,0.3710033076074972
Dalian,CoreHD,0.09,0.30904079382579935
Dalian,CoreHD,0.1,0.2902976846747519
Dalian,CoreHD,0.11,0.2484380742374127
Dalian,CoreHD,0.12,0.18577728776185226
Dalian,CoreHD,0.13,0.09775817714075707
Dalian,CoreHD,0.14,0.024696802646085998
Dalian,CoreHD,0.15,0.012421903711870635
Dalian,CoreHD,0.16,0.011962513781697905
Dalian,CoreHD,0.17,0.011962513781697905
Dalian,CoreHD,0.18,0.011962513781697905
Dalian,CoreHD,0.19,0.011962513781697905
Dalian,CoreHD,0.2,0.007184858507901506
Dalian,CoreHD,0.21,0.007184858507901506
Dalian,CoreHD,0.22,0.007184858507901506
Dalian,CoreHD,0.23,0.007184858507901506
Dalian,CoreHD,0.24,0.007184858507901506
Dalian,CoreHD,0.25,0.007184858507901506
Dalian,CoreHD,0.26,0.007184858507901506
Dalian,CoreHD,0.27,0.007184858507901506
Dalian,CoreHD,0.28,0.007184858507901506
Dalian,CoreHD,0.29,0.007184858507901506
Dalian,CoreHD,0.3,0.007184858507901506
Dalian,CoreHD,0.31,0.007184858507901506
Dalian,CoreHD,0.32,0.00685409775817714
Dalian,CoreHD,0.33,0.0059353178978316795
Dalian,CoreHD,0.34,0.004906284454244763
Dalian,CoreHD,0.35000000000000003,0.004906284454244763
Dalian,CoreHD,0.36,0.004906284454244763
Dalian,CoreHD,0.37,0.004906284454244763
Dalian,CoreHD,0.38,0.004906284454244763
Dalian,CoreHD,0.39,0.004906284454244763
Dalian,CoreHD,0.4,0.004906284454244763
Dalian,CoreHD,0.41000000000000003,0.004906284454244763
