City,Strategy,q,Q_bc_Teammate
Dongguan,CABS_LCC_W3_K30_B5,0.55,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.56,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.5700000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.58,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.59,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.6,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.61,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.62,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.63,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.64,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.65,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.66,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.67,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.68,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.6900000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.7000000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.71,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.72,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.73,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.74,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.75,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.76,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.77,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.78,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.79,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.8,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.81,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.8200000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.8300000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.84,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.85,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.86,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.87,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.88,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.89,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.9,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.91,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.92,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.93,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.9400000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.9500000000000001,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.96,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.97,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.98,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,0.99,0.006374022850270595
Dongguan,CABS_LCC_W3_K30_B5,1.0,0.006374022850270595
Harbin,CABS_LCC_W3_K30_B5,0.0,0.8127388831919455
Harbin,CABS_LCC_W3_K30_B5,0.01,0.7108930735527175
Harbin,CABS_LCC_W3_K30_B5,0.02,0.645567260184581
Harbin,CABS_LCC_W3_K30_B5,0.03,0.37016407196793144
Harbin,CABS_LCC_W3_K30_B5,0.04,0.10639041670550946
Harbin,CABS_LCC_W3_K30_B5,0.05,0.04773002703458563
Harbin,CABS_LCC_W3_K30_B5,0.06,0.021907336627202387
Harbin,CABS_LCC_W3_K30_B5,0.07,0.017106367111028246
Harbin,CABS_LCC_W3_K30_B5,0.08,0.009881607159504055
Harbin,CABS_LCC_W3_K30_B5,0.09,0.011093502377179081
Harbin,CABS_LCC_W3_K30_B5,0.1,0.005779807961219353
Harbin,CABS_LCC_W3_K30_B5,0.11,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.12,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.13,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.14,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.15,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.16,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.17,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.18,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.19,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.2,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.21,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.22,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.23,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.24,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.25,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.26,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.27,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.28,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.29,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.3,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.31,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.32,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.33,0.009042602778036729
Harbin,CABS_LCC_W3_K30_B5,0.34,0.009042602778036729
