排名,节点ID,X坐标,Y坐标,度数,介数中心性
515,31767,303358.6251,4044266.5194,3,0.02556484
516,10528,263590.1368,3995788.9392,4,0.02552127
517,4392,226945.7984,3991153.1973,4,0.02548918
518,28669,234894.4261,4035283.6953,4,0.02537286
519,14368,272644.3802,3998354.1156,3,0.02529107
520,21547,248886.116,4017175.0954,4,0.02527423
521,24561,274947.0254,4027596.6831,3,0.0252666
522,10571,260083.6757,3995809.4203,3,0.02517789
523,20575,232111.4465,4015924.6196,4,0.02513512
524,12752,239150.0222,3997129.557,3,0.02513354
525,24643,274953.6917,4027976.3372,3,0.02508543
526,29840,273986.8108,4038791.0434,3,0.02507743
527,17828,269304.9815,4006576.0656,4,0.02499992
528,27642,269167.7794,4033530.8832,4,0.02481882
529,16267,275351.4163,4001681.2186,4,0.02481638
530,30390,274898.3221,4040049.4596,3,0.02465653
531,19560,270105.6858,4013958.5012,3,0.02463833
532,22913,264371.258,4019751.3876,3,0.02462841
533,29314,292651.1445,4037628.0957,3,0.02457143
534,22218,234969.0505,4018128.662,3,0.02442163
535,28046,269198.112,4034078.8521,3,0.02442146
536,12613,260010.9019,3996950.6282,3,0.02430057
