排名,节点ID,X坐标,Y坐标,度数,介数中心性
1,2465,712022.3041,3822184.8938,4,0.17277682
2,23328,734614.9101,3862987.6047,4,0.14068039
3,23267,733273.0489,3862791.2639,3,0.14063981
4,23281,733844.1251,3862892.6902,2,0.14050426
5,23277,733800.6352,3862883.4977,2,0.14049537
6,1413,697427.1082,3815351.1593,4,0.13762151
7,23547,748560.199,3863955.7251,3,0.13325755
8,23644,738515.2111,3866202.546,3,0.12783748
9,23636,745033.0204,3865698.7613,3,0.12775742
10,23503,753937.794,3863656.0964,3,0.12754189
11,23244,731018.4632,3862675.5468,4,0.12637541
12,23307,727259.6876,3862955.0285,3,0.1262766
13,23300,727478.1664,3862945.4505,3,0.1260953
14,23344,725722.2323,3863016.8585,4,0.12249838
15,23337,724602.5541,3863007.1198,3,0.11869845
16,10045,721666.9129,3848089.5338,3,0.1167093
17,23321,722177.3948,3862980.2983,4,0.11490672
18,10052,725306.1022,3848091.6511,4,0.11448449
19,5275,713779.2187,3839471.7413,4,0.11398332
20,7305,713339.44,3844496.7952,3,0.10797813
21,9663,714825.2212,3847779.3569,3,0.10756159
22,9915,718312.5008,3847980.7893,4,0.10728261
23,9899,717765.9338,3847953.4506,3,0.1067993
24,9869,717167.209,3847915.1298,3,0.1063831
25,10025,731179.0832,3848067.5272,4,0.10631325
26,3906,711452.0824,3827634.2537,3,0.10620091
27,5052,713811.7509,3839065.1118,2,0.10518653
28,2812,711860.3874,3824171.55,3,0.10311566
29,2794,711863.7009,3824149.53,3,0.10253775
30,9911,718112.0398,3847967.9129,4,0.10242517
31,13716,721743.4858,3850494.2763,4,0.10173617
32,23289,756350.08,3862933.1336,3,0.09922053
33,20749,721477.8473,3858486.4589,4,0.09880606
34,8380,733031.4569,3846269.1954,4,0.0958835
35,6065,757070.4164,3842167.9935,4,0.09436033
36,23479,754338.6767,3863486.383,2,0.09373701
37,10055,725292.4015,3848091.6612,4,0.0890752
38,4552,759391.204,3836700.0057,4,0.0887577
39,23640,732223.6024,3865961.6246,3,0.08793256
40,23466,734281.5116,3863423.5283,3,0.08767373
41,23528,733978.7966,3863818.2201,3,0.0876446
42,3747,759115.9285,3826183.5765,4,0.08670123
43,21097,721510.8146,3858961.5729,3,0.0865377
44,20923,721514.2632,3858687.2151,3,0.08647568
45,8378,731390.7602,3846268.4609,4,0.08560946
46,10077,733094.5925,3848116.7585,4,0.08462953
47,4043,759561.8862,3830775.7668,4,0.08442057
48,3953,759601.4208,3828998.8772,4,0.08350149
49,17963,720028.4681,3853873.3481,4,0.08173724
50,23164,758474.8658,3862097.9158,3,0.07992135
51,20656,753723.3002,3858285.6534,4,0.07826003
52,20619,755833.6456,3858178.234,4,0.07765906
53,18835,720094.1737,3855016.0316,3,0.07748086
54,17987,721651.6165,3853891.839,4,0.07598555
55,10159,737427.0279,3848237.6776,4,0.07564617
56,10135,736061.8034,3848198.8552,2,0.07533223
57,10060,724566.5688,3848092.1954,3,0.07470266
58,22665,755749.3387,3860713.0039,4,0.07464002
59,6913,766593.8009,3843618.3872,4,0.07184032
60,23173,767825.4889,3862159.2108,3,0.07103502
61,23081,768612.0121,3862013.5534,3,0.07079478
62,1351,695908.7317,3815098.8158,4,0.07069176
63,22661,768361.7395,3860703.3948,4,0.07063091
64,19083,766990.7254,3855285.2056,4,0.07053222
65,18709,766891.4002,3854838.6788,4,0.06986169
66,13604,766892.7588,3850390.7864,4,0.0685727
67,10064,723420.0598,3848093.2482,4,0.06832576
68,1347,695891.982,3815095.3055,4,0.06769157
69,8563,766885.4305,3846541.5896,4,0.06767304
70,1360,712443.945,3815173.9098,4,0.06717698
71,241,735234.0714,3807652.9419,3,0.06683916
72,10310,766889.665,3848382.9578,3,0.06635227
73,1397,719520.5362,3815322.7758,3,0.06614704
74,843,727660.2047,3811508.2937,3,0.065674
75,10024,731207.0657,3848066.3548,4,0.06530163
76,1029,728832.8258,3813685.5064,4,0.06529062
77,1261,720787.8371,3814818.3738,2,0.06522443
78,1103,728590.8183,3814016.5029,3,0.06513924
79,8577,766890.2058,3846561.2148,4,0.06502922
80,1235,693896.9718,3814724.6155,3,0.06465507
81,242,735291.1109,3807661.1744,3,0.06422669
82,22896,738277.9942,3861398.4645,4,0.06362383
83,1217,693645.7941,3814680.5641,4,0.06343344
84,4331,738178.9919,3835323.234,3,0.06323629
85,494,748713.9538,3809261.6491,3,0.06272438
86,1185,692933.4676,3814556.9731,4,0.06221682
87,1197,693251.42,3814612.909,3,0.06218568
88,17849,753845.6036,3853743.5968,4,0.06163983
89,6469,745919.3435,3843084.1457,5,0.06143628
90,244,735412.7472,3807661.5149,2,0.0611935
91,493,735495.9458,3807661.8515,2,0.06118644
92,6702,757030.3058,3843353.2231,4,0.06071989
93,3772,758183.3747,3826320.3671,3,0.06055458
94,11764,741482.8306,3849090.1989,4,0.06002933
95,15972,751928.7307,3852262.0263,5,0.05926192
96,6746,758948.736,3843379.6859,4,0.05923781
97,7659,742768.2511,3845379.476,4,0.05912679
98,3797,755058.514,3826572.7946,3,0.05906306
99,6662,749173.9762,3843332.1367,4,0.05864576
100,13454,743534.9093,3850255.041,8,0.05837099
101,10131,754266.5119,3848194.9097,4,0.05823606
102,2728,720493.1406,3823941.3493,3,0.05814569
103,3679,758993.6416,3825552.6779,4,0.05776743
104,498,748713.1413,3809268.5975,3,0.05727201
105,12929,737740.9905,3849976.2419,3,0.05720858
106,4315,737426.4166,3835189.2011,3,0.05714959
107,794,748512.6411,3810570.8028,3,0.05701216
108,13627,766894.0814,3850414.0313,4,0.05687734
109,16639,766897.8167,3852721.973,4,0.05681884
110,4270,736825.3821,3834369.1791,4,0.05656974
111,4283,732879.0065,3834428.8082,3,0.05639799
112,20663,753700.5069,3858288.9416,4,0.05600859
113,16606,766898.431,3852699.2617,4,0.05556848
114,13035,741775.5229,3849937.8499,3,0.05466099
115,13036,741927.5833,3850041.0836,6,0.05458601
116,15274,751238.2347,3851735.0276,4,0.05447567
117,1070,748455.723,3813800.8287,3,0.05442238
118,912,748612.0251,3812685.5135,3,0.0543567
119,6823,762513.2868,3843499.9682,4,0.05401787
120,23293,738313.3751,3862938.8494,5,0.05380595
121,5444,754177.8109,3840154.5404,4,0.05366229
122,3468,725119.0682,3824847.0179,3,0.05334515
123,6684,749328.8254,3843341.2116,3,0.05317267
124,6768,749675.8625,3843397.7606,3,0.05307042
125,7683,744964.4203,3845447.7525,5,0.05269177
126,4265,736358.8645,3834364.4359,3,0.05252289
127,11773,741456.5224,3849096.2905,3,0.05188053
128,6423,755485.9261,3843042.628,4,0.05169954
129,4268,736971.9688,3834368.509,3,0.05154717
130,5756,755518.9633,3841159.8041,3,0.05136472
131,12202,754150.2868,3849491.3961,4,0.05108584
132,8761,754368.4751,3846719.6561,3,0.05108236
133,11945,737738.0145,3849250.828,4,0.05101588
134,14239,737544.6733,3850817.5988,3,0.05073023
135,7260,743524.0486,3844238.9882,4,0.05055953
136,6182,756134.1703,3842676.7436,3,0.04968495
137,12069,740076.6833,3849395.2871,5,0.04899967
138,15240,751218.4275,3851717.3666,4,0.04887579
139,5438,754168.859,3840146.6519,4,0.04879143
140,22689,755764.013,3860741.3812,4,0.04871218
141,15777,714997.0269,3852090.166,4,0.04849723
142,922,687482.1049,3812786.0469,4,0.04841384
143,8573,734883.9068,3846550.7897,3,0.04788177
144,6694,757003.2987,3843352.0254,4,0.0478531
145,7267,744034.2608,3844254.4606,4,0.04721261
146,7652,743492.9182,3845369.8544,4,0.04702871
147,12545,738648.428,3849734.8758,4,0.04700832
148,6585,733980.6187,3843220.9059,4,0.0467848
149,7208,741594.4769,3844170.5985,4,0.04664259
150,17870,753844.9249,3853766.9016,4,0.04637875
151,12253,739409.3421,3849525.7888,3,0.04636068
152,12785,738061.071,3849890.8158,3,0.04601166
153,2702,719267.6608,3823790.8657,4,0.04597285
154,6397,750525.8825,3843026.14,3,0.04589428
155,3972,694073.7464,3829554.495,4,0.04566369
156,11965,737737.7611,3849277.6294,4,0.04547721
157,1855,696687.1807,3817964.8526,3,0.04507928
158,7667,743492.8928,3845399.5714,3,0.04483134
159,11753,741436.7055,3849086.1566,4,0.04472741
160,6178,756143.2818,3842671.5901,3,0.04448332
161,7707,745807.9376,3845501.0686,4,0.04443483
162,18081,712931.7324,3854037.1433,4,0.04397394
163,14720,750344.9025,3851221.2427,4,0.04383426
164,1024,687427.2647,3813620.3189,4,0.04377564
165,6754,758974.3096,3843380.3494,4,0.04374506
166,15115,737489.4155,3851634.1202,4,0.04327061
167,1859,696680.7456,3817987.1311,3,0.04317423
168,3774,758186.5462,3826362.4773,3,0.04306037
169,934,688759.3046,3813089.6979,4,0.04302545
170,7196,740574.2813,3844143.3225,4,0.0429491
171,7236,742184.6477,3844194.0831,4,0.0428047
172,10163,737763.9758,3848246.1728,4,0.04276516
173,9195,742628.3863,3847284.8472,4,0.04264032
174,8715,754362.7219,3846690.376,3,0.04248597
175,2717,718539.4896,3823907.1967,3,0.0423682
176,3785,728135.8794,3826477.5298,3,0.04233109
177,1164,692872.1444,3814469.7396,2,0.04213234
178,10324,742215.9644,3848387.3913,4,0.04208921
179,5741,750819.9685,3841141.1802,4,0.04199243
180,8079,742749.041,3845924.6628,3,0.04195556
181,3753,727852.0085,3826228.0459,3,0.04174233
182,2703,717715.4831,3823803.0172,3,0.0417077
183,3491,725265.2604,3824904.9775,3,0.04168732
184,7933,754174.1118,3845718.8961,4,0.0416528
185,2706,717773.3347,3823812.8884,3,0.0416508
186,8633,742731.4017,3846610.9156,4,0.04160991
187,8609,742743.2978,3846586.7219,4,0.04159312
188,4301,738356.8191,3834811.1977,3,0.04157141
189,18436,753846.4648,3854476.4994,4,0.04156333
190,7671,744019.6651,3845411.6787,3,0.04140739
191,7092,753820.3935,3843886.7434,4,0.04128217
192,20819,724691.7641,3858571.7553,4,0.04104215
193,8384,731366.9308,3846273.7114,4,0.04080973
194,1077,750272.6997,3813845.1472,4,0.04071623
195,13478,744011.6256,3850264.3321,4,0.04068518
196,5933,752008.3117,3841661.7519,2,0.04062302
197,6103,753332.3438,3842432.8378,3,0.04058595
198,7200,740878.2053,3844151.4343,4,0.04058135
199,6104,752404.8651,3841849.5237,2,0.04056983
200,23523,738364.7796,3863815.8086,3,0.04049177
201,12179,739741.8553,3849465.9857,3,0.04027858
202,5418,747139.9777,3840012.5539,4,0.04016978
203,7113,753825.2639,3843910.9581,4,0.04015687
204,12479,741620.5364,3849698.3661,4,0.04015257
205,12225,754148.7649,3849509.4659,4,0.04011051
206,14818,753916.4988,3851339.6597,4,0.04009764
207,11156,737748.9624,3848807.2975,4,0.03974305
208,22891,739044.7831,3861369.6537,4,0.03974123
209,7550,737485.6855,3845300.0122,5,0.03972957
210,22955,741179.2377,3861608.4701,4,0.03970299
211,3706,758069.8149,3825757.63,3,0.03952653
212,2666,748763.5811,3823498.5728,4,0.03916741
213,22909,736165.7891,3861498.5118,3,0.03912245
214,4335,748814.5143,3835353.277,3,0.03910964
215,5346,747255.1595,3839761.9754,3,0.03902713
216,14849,753915.7203,3851369.148,4,0.03892755
217,3570,748603.5481,3825087.992,4,0.03879061
218,6816,762513.1637,3843479.191,4,0.03857663
219,23023,736063.6954,3861792.6001,3,0.03845321
220,23235,734903.0054,3862608.229,2,0.03841777
221,1160,687363.7613,3814468.7459,4,0.03787925
222,14820,753946.4887,3850662.9513,2,0.03777806
223,13859,753964.3037,3850574.2815,2,0.03777707
224,16323,753881.2378,3852504.7861,4,0.03769635
225,1535,750065.9748,3815694.0382,4,0.03740018
226,22725,741360.743,3860808.8612,4,0.03735219
227,15286,736795.5997,3851741.566,4,0.03730062
228,21329,724804.418,3859385.283,3,0.0372175
229,20870,757726.5268,3858602.2304,4,0.03719001
230,1272,687341.2637,3814870.977,4,0.0369681
231,3497,759639.9089,3824916.8013,3,0.03681958
232,3403,759967.4995,3824793.81,4,0.03668053
233,5736,750833.3486,3841130.065,4,0.03647499
234,6670,748468.584,3843335.4072,4,0.03638341
235,2008,748955.9721,3819745.9729,3,0.03628439
236,7664,744020.4434,3845388.5423,4,0.03628097
237,13184,724658.623,3850117.3115,4,0.03623799
238,9272,747025.2515,3847373.7936,4,0.03623794
239,4239,749272.7936,3833478.4188,4,0.03611811
240,7927,754171.4128,3845704.4331,4,0.03605422
241,3557,751023.2264,3825063.9368,4,0.03585047
242,18403,753825.5301,3854444.9071,3,0.03583763
243,7168,738700.1552,3844101.1111,4,0.03581438
244,6427,744057.2769,3843042.6504,4,0.03553702
245,1582,750008.8429,3815931.266,3,0.0354592
246,7178,739464.6231,3844117.5182,4,0.03540716
247,14700,750320.6567,3851207.3485,4,0.03525631
248,7341,753958.4505,3844608.213,2,0.03525229
249,7743,747235.2679,3845531.8814,4,0.03516591
250,6779,758973.6758,3843400.938,4,0.03513005
251,14432,749743.7353,3850963.0825,4,0.03508052
252,22931,753624.7571,3861568.1024,3,0.03504963
253,18404,753830.7104,3854257.6101,2,0.03503583
254,18193,753833.7941,3854149.0926,2,0.03502556
255,20830,724081.0535,3858578.4174,3,0.03496129
256,17850,753873.0904,3852782.0103,2,0.03492445
257,16445,753878.4092,3852589.6327,2,0.0348498
258,7172,738800.7869,3844104.6305,3,0.03479534
259,937,688736.6889,3813098.6374,4,0.03464817
260,1342,687329.0482,3815087.6959,3,0.0346069
261,22921,753618.8553,3861537.0297,4,0.03449541
262,7188,740142.3593,3844131.8153,4,0.03442981
263,19734,749052.3146,3856386.2439,4,0.03438486
264,11114,737412.9538,3848798.7034,4,0.03432609
265,7184,740128.7256,3844131.2155,4,0.03429917
266,7731,746807.4393,3845521.3099,3,0.03425449
267,4090,749183.1014,3831269.205,4,0.03424104
268,6705,746876.3983,3843354.5641,3,0.03416204
269,1466,687039.0928,3815496.2812,4,0.03415131
270,10331,742204.0796,3848393.6554,4,0.03411719
271,3540,759383.8805,3825012.9399,4,0.03396115
272,7715,746389.5034,3845508.2921,4,0.033959
273,20859,738153.3635,3858597.6274,4,0.03392671
274,7182,740000.8049,3844129.0573,3,0.03360087
275,22917,753614.7927,3861508.606,4,0.03354043
276,18521,737181.6629,3854642.0556,4,0.03351715
277,4213,738798.8917,3833257.0997,3,0.03315066
278,6718,748467.0737,3843359.4458,4,0.03302846
279,11701,741979.0211,3849071.9523,4,0.03259279
280,13187,724644.6025,3850118.2826,4,0.03258609
281,19612,746360.7587,3856069.4771,3,0.03256276
282,3314,753145.3603,3824720.4216,3,0.03231771
283,3505,752156.611,3824926.4486,3,0.03218349
284,1610,686791.2838,3816112.1781,4,0.03217228
285,3245,760297.0117,3824669.4845,4,0.03214626
286,23559,722224.0564,3864132.0555,3,0.03200869
287,23565,716164.9978,3864197.1287,3,0.03187753
288,3526,759486.8186,3824974.2875,3,0.03180505
289,6761,747352.4698,3843387.3521,2,0.031746
290,6788,747406.3847,3843390.2211,2,0.03169928
291,4785,740282.7779,3837841.0347,3,0.03158472
292,23042,738289.5793,3861923.1505,4,0.03121098
293,18402,753847.552,3854444.0285,4,0.03121029
294,6268,741659.2976,3842943.8087,4,0.03107804
295,1666,686527.7425,3816591.8314,4,0.03106849
296,1939,756367.1018,3819424.1369,4,0.03100713
297,7642,742768.9617,3845352.1862,4,0.03074805
298,17451,737139.6573,3853266.5876,4,0.03074433
299,1750,686267.1232,3817125.4743,3,0.03065028
300,4205,745882.761,3833203.7469,4,0.03056729
301,13510,723373.5142,3850273.8252,3,0.03052854
302,1764,686210.0655,3817160.6577,3,0.03045433
303,13856,749355.1928,3850572.4151,4,0.03041315
304,1906,681899.2513,3818812.2203,4,0.03038033
305,1800,686107.5244,3817223.9008,3,0.03027297
306,6582,733982.8926,3843193.0945,4,0.0302206
307,6449,745925.9438,3843058.7667,4,0.03019681
308,18433,753824.8399,3854476.1521,3,0.03015525
309,1813,685894.8889,3817358.9047,3,0.03013663
310,2153,681416.3598,3820328.0478,3,0.03013549
311,4215,747331.0298,3833257.1877,4,0.03013344
312,21337,724440.8513,3859387.5457,4,0.02995855
313,4210,745440.7994,3833240.2338,4,0.02986816
314,19763,746240.3496,3856439.956,3,0.02952864
315,15034,717645.6131,3851531.3909,4,0.02950637
316,4105,749186.2359,3831309.2656,3,0.02943547
317,2103,756459.4152,3820075.193,4,0.02942828
318,11746,741490.7549,3849082.5586,3,0.02913732
319,2174,681341.9069,3820523.1355,3,0.02909824
320,6873,745791.7086,3843552.1554,3,0.02906158
321,1952,754982.7396,3819582.2731,4,0.02906087
322,20062,724282.8508,3857208.4272,4,0.02897369
323,4219,745050.2475,3833262.2632,4,0.02892534
324,2386,679244.5653,3821284.1708,3,0.0288942
325,7553,737460.023,3845300.2721,4,0.02878635
326,19716,743052.5504,3856355.8702,4,0.02867997
327,4225,741537.8391,3833287.7808,3,0.02823442
328,19139,743187.1382,3855309.1582,4,0.02822791
329,20065,724268.433,3857208.8723,4,0.02816681
330,15627,740352.5581,3851996.6426,4,0.02779075
331,4224,739743.359,3833323.6203,4,0.02772399
332,23508,716167.7165,3863673.1022,4,0.02771789
333,22799,716176.6222,3861076.6947,3,0.02758174
334,4870,740126.0115,3838437.3985,3,0.02746466
335,13813,720770.2009,3850543.8597,3,0.02739799
336,4060,755762.4927,3830845.0416,3,0.02730836
337,19483,743142.4172,3855740.0338,3,0.02730496
338,6708,749150.1761,3843354.7952,4,0.02718419
339,13885,741228.0839,3850586.4814,3,0.02715372
340,6058,757102.5104,3842158.8967,4,0.02712421
341,4081,749231.367,3831242.8298,3,0.02709369
342,920,687482.9605,3812770.3309,4,0.02709149
343,19604,752312.7036,3856045.8663,4,0.02708743
344,23563,716165.1385,3864192.7258,2,0.02706139
345,19759,746229.7144,3856436.773,4,0.02698634
346,4204,746519.3391,3833165.7534,3,0.02690777
347,17909,715453.7422,3853816.9213,2,0.02684075
348,4227,739732.2106,3833323.8163,4,0.02683015
349,22800,715474.5632,3853867.4651,2,0.02679037
350,3603,758994.4858,3825204.5784,3,0.02674377
351,21111,753682.6135,3858983.2552,3,0.02668167
352,14280,741027.6173,3850837.8749,3,0.02666124
353,6457,684925.2077,3843067.6468,4,0.02665779
354,5594,749774.5967,3840790.8366,3,0.02644595
355,7620,742154.3457,3845336.3074,4,0.02644456
356,7242,742832.6097,3844210.2043,3,0.02641967
357,19223,743183.9491,3855347.6061,4,0.02637314
358,19648,750810.4089,3856178.3435,2,0.02633091
359,7244,742762.3591,3844213.4917,2,0.02627602
360,19735,750753.047,3856178.3404,2,0.02625742
361,22807,716176.0815,3861095.7164,3,0.02612777
362,3702,758049.7183,3825709.3087,3,0.02560532
363,23457,716175.4225,3863406.9882,3,0.02540409
364,23473,716173.9295,3863471.715,3,0.02523259
365,6624,684919.6194,3843289.2711,4,0.02519456
366,21356,724088.3894,3859396.743,3,0.02501349
367,2442,756640.8048,3821927.6929,3,0.02498343
368,20217,745914.3824,3857406.881,4,0.02486196
369,5660,750400.1397,3840989.1188,2,0.02481561
370,5735,750460.1648,3841008.6565,2,0.02479607
371,21059,709560.0461,3858906.6897,4,0.02475518
372,21139,712067.5276,3859102.2191,2,0.02468084
373,13249,724632.159,3850163.3844,4,0.02457009
374,14050,724526.5615,3850688.6085,3,0.02429328
375,20251,742589.6308,3857435.1418,4,0.02420246
376,13767,724542.2508,3850515.4597,4,0.0241932
377,13375,745202.7191,3850211.533,3,0.0241371
378,13253,724645.8937,3850163.4453,4,0.024098
379,1087,751646.0881,3813892.0096,4,0.02395249
380,23303,739176.2839,3862949.53,3,0.02389298
381,15319,736780.143,3851753.8665,4,0.02388488
382,21428,751899.8502,3859419.9052,4,0.02375425
383,13482,744851.1766,3850223.8408,2,0.02375168
384,6387,743555.6836,3843022.5256,4,0.02366955
385,24937,744975.5083,3850219.1946,2,0.02365554
386,1181,692913.1295,3814553.3951,4,0.02364571
387,13379,745195.1933,3850211.6986,2,0.02361047
388,8622,747121.5472,3846600.7745,3,0.02360739
389,1540,754669.6246,3815697.3627,4,0.02360327
390,20728,751882.2837,3858445.3265,4,0.0235336
391,3228,760363.1148,3824644.5175,3,0.0234574
392,21903,748562.0491,3859970.6966,3,0.02332531
393,7747,747250.6667,3845532.9168,4,0.02332093
394,6010,682451.2215,3841983.7639,3,0.02326724
395,22084,751986.7013,3860106.668,3,0.02321294
396,22252,750531.0595,3860248.2573,3,0.02319868
397,6162,682444.9746,3842591.1961,3,0.02309501
398,22185,741591.9036,3860169.3777,3,0.02308537
399,1123,697563.6897,3814225.0174,3,0.0230435
400,17874,753873.217,3853767.7752,4,0.022895
401,6259,741621.8311,3842930.3929,4,0.02286556
402,5630,729910.0572,3840868.1237,4,0.02280624
403,1097,752742.3511,3813980.4884,4,0.02278744
404,10047,732095.3347,3848090.0185,4,0.02273353
405,10069,732569.6336,3848102.701,4,0.02268833
406,2374,679113.2036,3821231.7165,3,0.02267651
407,1037,697590.9085,3813716.1352,3,0.02265057
408,17846,753871.1819,3853743.3383,4,0.02260801
409,2067,757305.7007,3819974.7449,3,0.02251786
410,20763,742223.3681,3858495.4144,3,0.02246778
411,4944,741122.2934,3838966.6681,4,0.02246006
412,5429,730068.4918,3840034.5911,3,0.0223764
413,3983,693959.3119,3829686.6983,4,0.02230702
414,7609,737429.5231,3845328.2988,4,0.02229093
415,9332,748322.8208,3847428.5141,3,0.02225169
416,9732,746991.947,3847820.911,5,0.02224273
417,6420,684925.9127,3843039.6855,4,0.02224159
418,4924,741111.0555,3838771.6451,3,0.0221568
419,6332,741648.5335,3842998.0094,3,0.02215296
420,10249,740457.7581,3848315.6196,3,0.02206961
421,3676,759022.145,3825549.2224,4,0.02202959
422,1035,697591.0181,3813696.2638,3,0.02198929
423,16056,751937.8243,3852320.8726,4,0.02198525
424,22247,750234.393,3860245.5762,3,0.02197155
425,4952,741121.6788,3838982.4595,4,0.02193129
426,21855,741675.9167,3859947.1389,3,0.02193123
427,9651,740046.1818,3847767.6868,4,0.02187642
428,4327,747268.5522,3835307.8062,3,0.02183403
429,4853,740488.0717,3838399.9315,4,0.02183169
430,21749,745592.71,3859804.5767,4,0.0217671
431,20198,744652.6598,3857399.7113,4,0.02172614
432,20727,752754.2362,3857442.3396,2,0.02170869
433,5515,741688.1546,3840555.2731,3,0.02168137
434,5472,741693.7229,3840406.1795,4,0.0216718
435,7638,742756.5864,3845351.8931,4,0.02166368
436,21773,741713.3498,3859848.127,3,0.02160891
437,20214,752748.0826,3857405.5325,2,0.02160842
438,997,697612.311,3813442.9711,4,0.02151053
439,5673,741673.237,3841032.651,4,0.02147668
440,1543,754646.5303,3815700.8868,4,0.02138129
441,5615,741679.2061,3840841.6954,3,0.02135434
442,13330,745776.5269,3850201.6278,4,0.02133031
443,2035,758359.3757,3819870.5819,4,0.02131194
444,21029,742085.0841,3858862.8408,3,0.02105118
445,21367,723874.8368,3859397.5931,4,0.02093407
446,21577,741807.0103,3859600.3667,3,0.02084735
447,6896,766592.148,3843597.5537,3,0.02070017
448,13153,749572.1458,3850043.698,4,0.02049548
449,13080,749196.0495,3850059.2709,3,0.02044079
450,3608,759014.0175,3825219.0798,3,0.02043736
451,2368,678976.5601,3821179.251,3,0.02032023
452,23301,741045.4091,3862947.2449,3,0.02028483
453,3584,759194.2923,3825128.529,3,0.02022815
454,18401,753853.6052,3854263.2615,2,0.02021192
455,18200,753857.2754,3854153.75,2,0.02019801
456,3556,759392.2533,3825054.2084,3,0.0201947
457,6680,746956.2824,3843339.4762,3,0.02006681
458,6773,758948.13,3843400.2643,4,0.0200174
459,11933,738070.0603,3849246.9887,4,0.01991089
460,7655,742753.6054,3845379.0786,4,0.01986382
461,10369,747023.4495,3848412.1712,4,0.01983736
462,9264,747000.0629,3847372.9618,4,0.01967747
463,14314,724475.237,3850878.6305,3,0.01959875
464,2365,678943.1024,3821168.3537,3,0.01940995
465,16408,741198.4448,3852580.4965,4,0.01934825
466,10393,748285.0424,3848439.8292,4,0.01932316
467,13211,724328.854,3850140.1532,3,0.01930163
468,11678,741497.1449,3849053.4532,3,0.01921977
469,10273,741476.2267,3848344.6177,4,0.01921574
470,8754,754387.8621,3846717.2834,4,0.019212
471,18549,737050.2211,3854652.2684,3,0.01918038
472,6255,742827.2073,3842929.6724,3,0.01917756
473,1480,748172.6217,3815518.8748,3,0.01909225
474,10247,740226.5421,3848309.8983,3,0.01905365
475,21269,741918.5916,3859305.2339,2,0.01905317
476,13274,724641.9685,3850177.6708,3,0.01903159
477,1169,692859.8183,3814479.0599,2,0.01895584
478,5421,747131.3768,3840028.5647,4,0.0189271
479,13306,749277.946,3850191.0494,3,0.01891425
480,4317,741138.4651,3835204.7039,3,0.01890804
481,20047,730848.6717,3857202.5429,4,0.01884893
482,3160,760480.5934,3824600.1442,3,0.01884516
483,10167,738083.8464,3848254.6377,4,0.01875562
484,9860,748307.209,3847908.0046,4,0.01872292
485,10207,739362.2484,3848285.8722,4,0.01866902
486,10335,742212.1159,3848396.3686,4,0.01866628
487,6722,747353.852,3843360.1241,2,0.01863484
488,6757,747407.5259,3843362.7535,2,0.01859287
489,8619,747111.4939,3846593.5772,3,0.01859183
490,2251,678573.0877,3821004.1393,3,0.01857785
491,2608,738762.704,3822731.7808,4,0.01857433
492,2965,720293.7662,3824383.1481,4,0.01849951
493,17450,737153.4367,3853264.2017,3,0.01845895
494,11078,748985.0082,3848792.3842,4,0.01845351
495,10314,742208.2677,3848383.8858,4,0.01838302
496,2233,678534.3023,3820963.173,3,0.01837588
497,8710,754382.3992,3846688.4442,4,0.01833759
498,20871,757986.6721,3857959.9799,2,0.01833554
499,3565,759186.5125,3825087.0553,3,0.01832682
500,4523,733091.086,3836540.5547,3,0.01831886
501,6091,733941.8638,3842394.8077,4,0.01821663
502,20216,745926.3241,3857406.0246,3,0.01817319
503,21861,748161.7773,3859952.6052,3,0.01815898
504,20000,758072.8872,3857164.0483,2,0.01815622
505,5530,729051.329,3840626.543,4,0.0181481
506,4866,741073.7443,3838436.3824,3,0.01814506
507,7627,741564.652,3845342.493,4,0.01813752
508,11364,747048.7599,3848887.2119,4,0.01812106
509,989,697613.5659,3813423.6567,4,0.01812066
510,4770,732590.6889,3837813.9601,4,0.01811751
511,23357,742578.0676,3863047.9942,3,0.01811543
512,12397,748990.9526,3849624.3414,4,0.0180602
513,19999,758178.7932,3856132.3819,2,0.01798983
514,3846,720617.3851,3827345.7922,3,0.01794665
515,13483,743535.2602,3850264.5824,6,0.01793199
516,18755,735820.3745,3854882.9733,3,0.01792613
517,20021,742700.4887,3857183.9018,3,0.01792153
518,18112,758318.7358,3854055.1936,3,0.01791929
519,13515,744011.9312,3850276.6293,4,0.01790283
520,4914,732624.7911,3838666.8691,3,0.01786322
521,20816,724706.077,3858571.4162,4,0.01785715
522,19510,758209.5239,3855833.1051,2,0.01785487
523,10469,740226.7513,3848508.4645,3,0.01769968
524,11695,740274.0555,3849067.3517,3,0.01760993
525,4934,732383.1505,3838792.9344,3,0.01753954
526,5431,730270.961,3840012.1733,2,0.01752083
527,20706,730713.7756,3858377.8016,3,0.01750358
528,5404,730357.228,3839957.2199,2,0.01746779
529,12957,741763.9107,3849947.7907,3,0.0174077
530,9499,746996.086,3847568.8407,3,0.01733175
531,19768,734371.5636,3856440.8356,3,0.01730114
532,14062,747497.524,3850701.4717,4,0.0172616
533,12696,718193.5018,3849825.9113,4,0.01725773
534,18766,736074.1937,3854890.1888,2,0.01723665
535,18759,736046.8822,3854889.4861,2,0.01722326
536,20647,730723.2892,3858248.1918,3,0.01714984
537,3590,759037.1132,3825142.5533,3,0.01710631
538,8323,748643.5931,3846195.4277,4,0.01710397
539,11597,740271.7655,3849018.9588,4,0.01710008
540,10126,754290.5693,3848192.544,4,0.01707528
541,11990,737399.0912,3849320.2503,3,0.01703696
542,22282,748552.7099,3860307.4298,3,0.01698295
