排名,节点ID,X坐标,Y坐标,度数,介数中心性
6901,6663,329935.4181,5064678.3802,2,0.0002488
6902,3002,297474.5946,5029099.0477,3,0.00024875
6903,4819,314627.39,5056689.2412,2,0.0002487
6904,4475,317929.3533,5054045.2218,4,0.00024866
6905,19932,312650.743,5073287.8867,3,0.00024813
6906,19140,311188.96,5072847.6185,3,0.00024807
6907,15501,313466.319,5070660.1387,3,0.0002478
6908,20587,312463.4541,5073595.6747,3,0.0002478
6909,758,450137.3155,4976733.8323,3,0.00024754
6910,24146,313941.3036,5081570.1365,2,0.00024702
6911,12324,317528.0534,5069129.9743,4,0.00024686
6912,9025,316692.1517,5067719.8216,4,0.00024607
6913,11520,319085.9491,5068759.7525,3,0.00024604
6914,23645,313375.8103,5079510.2084,3,0.00024588
6915,2965,288394.1754,5028880.8916,3,0.00024544
6916,19108,311199.8671,5072831.9743,3,0.00024543
6917,19850,312451.6872,5073257.3437,3,0.00024538
6918,6502,304998.0865,5064186.219,3,0.00024537
6919,17492,314837.7956,5071874.9576,3,0.00024535
6920,10450,318360.7067,5068337.863,3,0.00024532
6921,19650,313463.1608,5073161.9582,3,0.00024507
6922,9941,329426.3139,5068120.8824,3,0.00024506
6923,23293,313972.7375,5078604.8107,3,0.00024479
6924,25190,342103.3225,5089585.7158,3,0.0002447
6925,26062,323500.0724,5100671.0841,3,0.00024467
6926,7932,318262.1195,5066828.2561,3,0.00024461
6927,11813,317902.4405,5068896.6083,4,0.00024457
6928,3789,306984.6187,5045185.9969,3,0.00024451
6929,20762,305266.7919,5073725.0479,4,0.00024443
6930,4748,325159.2705,5056215.1171,2,0.00024442
6931,26078,323357.566,5100719.5052,2,0.00024433
6932,7798,316026.6115,5066670.816,3,0.00024414
6933,3764,340713.3354,5044817.8517,3,0.00024394
6934,13461,317344.5424,5069615.0048,3,0.00024389
6935,18310,316062.9215,5072260.4905,3,0.00024371
6936,10465,319004.8587,5068349.7836,2,0.00024335
6937,7871,320962.2983,5066740.6568,3,0.00024322
6938,20884,409799.9075,5073809.0055,4,0.00024289
6939,12045,315307.5418,5068991.7793,4,0.00024272
6940,10221,315013.5498,5068242.2163,3,0.00024259
6941,4830,314405.4223,5056715.0184,3,0.00024253
6942,7774,320949.3787,5066636.1639,3,0.00024242
6943,9590,316714.5365,5067966.0725,3,0.0002424
6944,15868,316277.3181,5070898.8302,3,0.00024239
6945,18599,478531.5062,5072480.9674,2,0.00024203
6946,7799,320896.8826,5066673.9231,3,0.00024169
6947,937,378587.804,4980877.7682,3,0.0002415
6948,22053,309826.5255,5076223.689,3,0.0002409
6949,13804,320245.9635,5069803.4238,3,0.00024085
6950,3372,340896.8785,5042146.1227,3,0.00024079
6951,14529,314267.2725,5070135.8324,3,0.00024067
6952,12094,319568.7501,5069033.1037,3,0.00024061
6953,17881,310244.6801,5072074.687,3,0.00024029
6954,11635,311842.7187,5068818.0594,3,0.0002401
6955,11225,319406.2464,5068644.4637,3,0.00024008
6956,21497,308392.5674,5074959.7252,2,0.00023984
6957,11089,319426.4867,5068591.1147,3,0.00023974
6958,14900,312504.3366,5070305.4887,2,0.00023971
6959,11116,315993.2312,5068602.0207,3,0.00023946
6960,24990,310104.258,5087011.5299,4,0.00023921
6961,11797,318328.4755,5068887.3266,4,0.00023886
6962,27417,561304.6825,5131988.873,4,0.00023873
6963,12292,331755.499,5069001.579,2,0.00023872
6964,6799,315686.4786,5065190.8252,4,0.00023823
6965,16643,317776.5629,5071437.9779,4,0.00023819
6966,20428,312196.4776,5073526.0586,4,0.00023818
6967,19034,317420.3156,5072789.7347,4,0.00023815
6968,4745,325164.0868,5056210.5237,2,0.00023801
6969,7823,320900.126,5066693.8109,3,0.00023776
6970,17516,314811.2913,5071883.5204,3,0.00023767
6971,29074,320376.0542,5073983.224,2,0.00023747
6972,25198,342092.8441,5089617.591,3,0.00023733
6973,7387,321281.8446,5066126.8358,3,0.00023716
6974,15704,314456.8579,5070793.7379,3,0.00023699
6975,10167,318285.7581,5068221.4191,4,0.00023695
6976,13937,317155.1727,5069860.6324,3,0.00023672
6977,21479,308372.2966,5074912.0765,3,0.00023661
6978,19147,322188.2537,5072852.219,3,0.00023655
6979,12565,318357.429,5069215.4385,4,0.00023635
6980,18826,317351.309,5072653.5023,3,0.00023605
6981,9678,315280.6099,5067999.2851,3,0.00023601
6982,24028,308161.3814,5081175.9433,2,0.00023596
6983,22276,309331.4194,5076056.1529,2,0.00023573
6984,7861,357931.3984,5066731.1666,3,0.0002357
6985,1402,404912.6732,4996754.3578,3,0.00023532
6986,9382,318751.8666,5067879.6627,4,0.00023532
6987,9085,314859.0891,5067746.5443,3,0.00023515
6988,24149,312598.7667,5081742.934,3,0.00023512
6989,21542,307854.2584,5075070.9599,3,0.00023504
6990,4321,311842.6371,5051826.1471,3,0.00023501
6991,5547,291510.5022,5062226.7477,4,0.00023494
6992,9949,311351.0594,5068102.0497,2,0.00023493
6993,2494,374034.5663,5019627.684,3,0.0002348
6994,18320,315964.3617,5072266.6902,3,0.00023478
6995,18753,315358.9775,5072579.2981,3,0.00023473
6996,24400,315683.8164,5083872.8961,3,0.00023472
6997,26337,584835.4801,5105659.412,3,0.0002347
6998,17852,318197.9994,5072055.7707,3,0.00023458
6999,17488,314608.6647,5071874.2631,3,0.00023455
7000,13723,317281.2247,5069749.3775,3,0.00023454
7001,13686,317302.1643,5069733.0167,3,0.00023443
7002,13402,316267.1935,5069582.3695,2,0.00023391
7003,7295,318618.1571,5065975.5191,2,0.00023365
7004,9192,317122.3495,5067795.4482,3,0.00023362
7005,3560,338675.452,5044386.7298,2,0.00023356
7006,20742,317681.1637,5073706.2108,3,0.00023297
7007,22628,323081.2404,5077070.2303,3,0.00023288
7008,19415,313083.4934,5073026.0336,3,0.00023267
7009,2807,289686.4415,5027578.7566,3,0.00023235
7010,3478,341070.5485,5043748.259,4,0.00023192
7011,19658,324852.9706,5073114.3206,2,0.00023181
7012,15010,318230.7704,5070372.9862,4,0.00023147
7013,26906,327623.0867,5116446.8478,3,0.00023124
7014,27871,565827.1463,5155788.0637,3,0.0002311
7015,6326,315292.44,5063918.9715,3,0.00023079
7016,12724,331455.9175,5069027.8153,2,0.00023041
7017,8663,317950.5693,5067484.149,2,0.0002303
7018,3941,314568.0833,5046755.7249,3,0.00023025
7019,24563,311413.492,5084561.6641,3,0.00023024
7020,22572,310227.5493,5076979.8322,3,0.00023005
7021,6775,315668.6182,5065156.9165,4,0.00022992
7022,8217,306978.4038,5067129.6801,3,0.00022975
7023,13499,320269.3817,5069627.8516,4,0.00022938
7024,18331,314235.1329,5072272.0838,3,0.00022935
