排名,节点ID,X坐标,Y坐标,度数,接近中心性
75,10063,723440.8165,3844808.2456,1,0.02960939
76,23307,727259.6876,3862955.0285,3,0.02960637
77,13166,724982.8603,3850097.6544,4,0.02960481
78,7244,742762.3591,3844213.4917,2,0.02960237
80,13932,724333.8378,3850623.287,3,0.02959067
79,13843,724530.8108,3850565.6976,3,0.02959067
81,7671,744019.6651,3845411.6787,3,0.02958151
82,6469,745919.3435,3843084.1457,5,0.02958103
83,10796,718134.7218,3848624.3387,4,0.02957684
84,7200,740878.2053,3844151.4343,4,0.02957353
85,7620,742154.3457,3845336.3074,4,0.02957333
86,8220,731386.6551,3846109.5617,3,0.02957236
87,10135,736061.8034,3848198.8552,2,0.029553
88,23235,734903.0054,3862608.229,2,0.02952834
89,7550,737485.6855,3845300.0122,5,0.02952707
90,12413,731033.6594,3849630.9448,3,0.02951534
91,22896,738277.9942,3861398.4645,4,0.02951514
92,23333,736873.5805,3862995.5996,3,0.0295133
93,14050,724526.5615,3850688.6085,3,0.02951001
94,13741,724689.6499,3850506.5803,4,0.02950623
95,23344,725722.2323,3863016.8585,4,0.02950594
96,7655,742753.6054,3845379.0786,4,0.02949993
97,7609,737429.5231,3845328.2988,4,0.02949915
98,7282,731634.9952,3844351.6814,3,0.02949044
99,21097,721510.8146,3858961.5729,3,0.0294888
100,7553,737460.023,3845300.2721,4,0.02948773
101,23321,722177.3948,3862980.2983,4,0.02948715
102,8371,728725.9704,3846261.8514,3,0.02948618
103,23337,724602.5541,3863007.1198,3,0.02948541
104,20065,724268.433,3857208.8723,4,0.02947951
105,6280,721958.6426,3842955.5189,3,0.02947071
106,8382,732939.1224,3844126.6169,1,0.02946713
107,22689,755764.013,3860741.3812,4,0.02946404
108,5322,723591.5247,3839674.2985,3,0.02946085
109,13549,724919.6454,3850315.4477,4,0.02946018
110,23164,758474.8658,3862097.9158,3,0.02944579
111,7598,741566.2477,3845321.8538,4,0.02944531
112,7678,744952.5702,3845417.0419,4,0.02943894
113,14314,724475.237,3850878.6305,3,0.02943518
114,7645,742154.395,3845363.3507,3,0.02943431
115,12408,731077.191,3849627.9654,3,0.02942814
116,7606,737454.6866,3845328.0438,4,0.02941841
117,22931,753624.7571,3861568.1024,3,0.02941138
118,23269,734192.7545,3861691.4159,2,0.02939666
119,20062,724282.8508,3857208.4272,4,0.0293663
120,7168,738700.1552,3844101.1111,4,0.02935267
122,19480,721581.4379,3855728.0871,1,0.0293473
121,18013,722849.5945,3853927.7537,1,0.0293473
123,10163,737763.9758,3848246.1728,4,0.02934175
124,23042,738289.5793,3861923.1505,4,0.02933447
125,6288,742055.063,3842961.7479,3,0.02933054
126,7683,744964.4203,3845447.7525,5,0.02932996
127,22909,736165.7891,3861498.5118,3,0.02932862
128,6449,745925.9438,3843058.7667,4,0.02932432
129,10159,737427.0279,3848237.6776,4,0.02932154
130,7143,746089.8321,3843991.6579,4,0.02930815
131,7188,740142.3593,3844131.8153,4,0.02930767
132,9899,717765.9338,3847953.4506,3,0.02930767
133,20816,724706.077,3858571.4162,4,0.02930528
134,7627,741564.652,3845342.493,4,0.02930289
135,20751,721317.1242,3858491.0999,3,0.02930223
136,9115,736063.0118,3847172.1856,4,0.02929592
137,6364,742858.93,3843009.6365,3,0.02929573
138,23243,730827.9246,3860282.9981,2,0.02929363
139,5968,728086.785,3841754.2285,4,0.02929277
140,5584,726698.4737,3840760.8902,3,0.02926987
141,12549,733201.1529,3849737.056,3,0.02926605
142,6347,741627.7596,3843002.8706,3,0.02926386
143,8079,742749.041,3845924.6628,3,0.02925424
144,7172,738800.7869,3844104.6305,3,0.02925357
145,6065,757070.4164,3842167.9935,4,0.02925271
146,6705,746876.3983,3843354.5641,3,0.02924738
147,6332,741648.5335,3842998.0094,3,0.02924471
148,16311,719934.7244,3852490.2021,4,0.02923891
149,22921,753618.8553,3861537.0297,4,0.02923539
150,5962,728077.6048,3841747.6591,4,0.02922921
151,5577,722825.9754,3840743.4767,2,0.02922816
152,17953,718961.0989,3853863.3371,3,0.02920508
153,23520,734961.8018,3863815.6094,4,0.02920232
154,7283,731610.9464,3844353.4296,4,0.02920071
155,7537,737464.7472,3845295.9309,3,0.02919208
157,23303,739176.2839,3862949.53,3,0.02919189
156,13614,724843.7749,3850399.9112,2,0.02919189
158,6255,742827.2073,3842929.6724,3,0.02919122
159,5564,724979.3155,3840682.9333,3,0.02918914
160,6268,741659.2976,3842943.8087,4,0.02918354
161,7578,737841.0642,3845310.2204,3,0.02917066
162,7676,744975.0062,3845414.3753,4,0.02916308
163,20819,724691.7641,3858571.7553,4,0.02916119
164,7184,740128.7256,3844131.2155,4,0.029161
165,7178,739464.6231,3844117.5182,4,0.02915892
166,22665,755749.3387,3860713.0039,4,0.02915097
167,7182,740000.8049,3844129.0573,3,0.02913887
168,6319,740616.1631,3842987.1488,4,0.02912121
169,5326,722565.6064,3839719.7597,3,0.02911498
170,6091,733941.8638,3842394.8077,4,0.0291113
171,7362,740559.7657,3844739.5889,4,0.02911027
172,23464,734948.8038,3863420.6595,3,0.02910536
173,23417,748366.4242,3863246.1442,4,0.02910263
174,23637,742984.2656,3865210.8574,1,0.02909358
175,6694,757003.2987,3843352.0254,4,0.02908671
176,11156,737748.9624,3848807.2975,4,0.02908398
177,23023,736063.6954,3861792.6001,3,0.02908266
178,20870,757726.5268,3858602.2304,4,0.02908247
179,6265,742804.8933,3842940.052,3,0.02908096
180,6274,742863.6718,3842945.2314,3,0.02907899
181,23070,725697.4598,3861964.0698,4,0.02907353
182,22917,753614.7927,3861508.606,4,0.02907099
183,18846,720608.1023,3855023.6584,1,0.02907043
184,23173,767825.4889,3862159.2108,3,0.02906074
185,7644,742790.8079,3844376.7495,2,0.0290582
186,7632,738773.2884,3845344.7236,4,0.02905585
187,23568,731055.2725,3864225.9381,1,0.02904233
188,12929,737740.9905,3849976.2419,3,0.02904111
189,23642,732074.989,3866069.0208,3,0.02903933
190,20818,725958.4336,3858541.9601,3,0.02903585
191,9577,737778.0274,3847710.8435,4,0.02903088
192,6680,746956.2824,3843339.4762,3,0.02902948
193,7161,738666.1575,3844085.4994,3,0.02901972
194,22858,754568.2584,3861236.299,2,0.02901897
195,6357,743556.1503,3843007.9956,4,0.02901748
196,6275,732884.9909,3842946.1561,2,0.0290097
197,6353,740874.4167,3843005.2599,4,0.02900099
198,23315,735899.5278,3862672.2268,2,0.02899809
199,6058,757102.5104,3842158.8967,4,0.02899622
200,7366,740866.28,3844747.0924,4,0.02898817
201,7280,731237.0846,3844349.9823,4,0.02898583
202,4552,759391.204,3836700.0057,4,0.02897826
