排名,节点ID,X坐标,Y坐标,度数,接近中心性
10760,10852,532026.875,4620700.3472,1,0.0219947
10761,15411,533843.9648,4622710.5437,3,0.021993
10762,732,552435.9987,4601862.0958,2,0.02199243
10763,882,556382.0293,4602766.2974,2,0.02199057
10765,34003,501961.2918,4668691.6328,3,0.02198966
10764,15524,533816.6258,4622748.2745,3,0.02198966
10766,15614,533838.7126,4622768.1085,3,0.02198829
10767,790,552395.3437,4602263.9292,2,0.0219867
10768,15606,533824.0587,4622765.7298,3,0.0219859
10769,4928,537573.5171,4614658.3324,3,0.02198189
10770,3582,537526.9599,4613343.9845,3,0.02197863
10771,15744,537891.4222,4622816.3655,3,0.02197795
10772,30529,541938.3576,4639422.1985,1,0.02197768
10773,30179,541728.1181,4638854.2366,1,0.02197738
10774,3642,537539.1111,4613403.347,3,0.02197711
10775,32204,550175.3241,4645646.2774,3,0.02197704
10776,11833,535455.2864,4621379.8073,3,0.02197295
10777,31159,476643.1703,4641388.2751,3,0.02197287
10778,958,556537.1597,4603332.1161,2,0.02197264
10779,15781,537918.5668,4622828.7335,3,0.0219706
10780,29344,553515.427,4635401.5721,2,0.02196784
10781,1050,468013.4983,4604546.2282,3,0.02196662
10782,32610,503301.3347,4647924.5679,2,0.02196155
10783,33519,541775.8529,4656619.5847,1,0.02195925
10784,33522,541074.8365,4656874.6236,1,0.02195925
10785,32476,551574.2491,4646824.608,1,0.02195656
10786,165,471910.3491,4594024.6155,3,0.02195531
10787,29202,553404.0243,4635149.3234,3,0.0219532
10788,30859,484285.7656,4640076.5891,2,0.0219529
10789,15079,537761.2209,4622618.4696,2,0.02195169
10790,12324,534790.0733,4621554.1517,3,0.02195089
10791,4802,537573.7452,4614622.7497,4,0.02194923
10792,12433,534779.9783,4621586.8001,3,0.02194881
10793,29230,553409.767,4635189.2607,2,0.02194772
10794,32755,487204.1002,4650281.0948,3,0.0219442
10795,4688,537571.0105,4614564.8796,3,0.02194088
10796,4758,537573.8914,4614599.6126,3,0.02193884
10797,264,478281.5101,4595095.8714,1,0.02193831
10798,5433,537458.2075,4614955.1349,3,0.02193767
10799,32447,551377.583,4646607.0748,3,0.02193624
10800,33771,493489.634,4661154.1876,4,0.0219353
10801,4714,537546.6959,4614581.3063,3,0.02193367
10802,4119,557088.8783,4613900.6369,1,0.02193341
10803,19771,546370.3373,4624924.2454,1,0.02193231
10804,19833,546272.9651,4624952.0379,1,0.02193231
10805,4255,557087.8642,4614028.0474,1,0.02193171
10807,15336,533859.4718,4622694.2739,4,0.02193058
10806,14574,534016.8395,4622458.4555,3,0.02193058
10808,33979,492136.8052,4667193.9244,4,0.02192862
10809,12793,531325.3596,4621774.197,1,0.02192756
10810,12119,535026.1436,4621477.6846,3,0.02192711
10811,15416,533867.89,4622712.5666,3,0.02192545
10813,33006,555247.1346,4651873.8386,3,0.02192349
10812,32997,555250.9374,4651855.5028,3,0.02192349
10814,32977,555421.3571,4651609.0883,3,0.02192221
10815,11458,531804.007,4621162.9325,3,0.02192017
10816,12988,531455.6755,4621859.1933,2,0.02191919
10817,5406,537545.3337,4614941.5791,3,0.02191897
10818,1086,468934.2404,4598541.2125,2,0.02191867
10819,11467,531776.9571,4621174.1814,3,0.02191836
10820,30757,534034.9818,4639849.6469,3,0.02191637
10821,30754,534051.8104,4639847.7622,3,0.02191629
10822,29519,551660.5612,4636045.3944,2,0.02191512
10823,34368,495476.8204,4675920.4387,3,0.02191076
10824,14536,534084.8326,4622445.8002,3,0.02191012
10825,5368,537548.8792,4614927.2752,3,0.0219062
10826,4075,557090.3902,4613799.5778,1,0.021905
10828,4844,558655.0989,4614632.5332,2,0.02190451
10827,4494,558618.4694,4614507.9899,3,0.02190451
10829,4389,558747.8077,4614270.7423,3,0.02190432
10830,4394,558857.005,4614279.5098,3,0.02190417
10831,32987,555385.2462,4651709.7384,3,0.02189947
10832,31498,486725.197,4641647.5681,1,0.02189943
10833,33561,552217.7513,4657353.0463,1,0.02189879
10834,8257,516107.3,4617527.4686,3,0.0218954
10835,5338,537555.6045,4614900.1535,3,0.02189469
10836,132,475909.7772,4590535.5586,3,0.02189458
10837,30071,483371.6833,4638569.1985,4,0.02189345
10838,13854,534198.0344,4622178.0884,3,0.0218921
10839,942,558116.6243,4603334.8055,3,0.02189123
10840,13807,534195.3963,4622168.1722,3,0.02188961
10841,1110,467908.6234,4605194.4176,2,0.02188841
10842,5103,537573.328,4614753.2032,3,0.02188811
10843,2493,489260.8642,4611843.824,3,0.0218868
10844,2447,489441.6725,4611726.427,3,0.02188661
10845,2435,489446.2044,4611705.4593,3,0.02188571
10846,2380,489653.3663,4611613.1644,3,0.02188469
10847,32953,555542.0517,4651539.4914,3,0.02188319
10848,5153,537561.6899,4614777.5458,3,0.02188308
10849,32956,555860.7713,4651541.3411,4,0.0218821
10850,32934,555865.5874,4651494.466,2,0.02188195
10851,32949,555539.4135,4651526.3906,3,0.02188135
10852,31287,472200.3471,4641982.593,4,0.02188124
10853,14971,537293.6523,4622601.272,3,0.02188082
10854,3499,537310.7612,4613289.9307,3,0.02188
10855,32963,556156.3741,4651571.1142,1,0.02187951
10856,5190,537556.8503,4614791.0213,3,0.02187805
10857,15247,537167.5987,4622671.6624,3,0.02187456
10858,5285,537566.772,4614857.5668,3,0.02187414
10859,5243,537556.0276,4614825.7237,3,0.0218741
10860,32823,485382.8115,4651072.5367,3,0.02187373
10861,5309,537554.8331,4614877.4113,3,0.02187249
10863,5927,549967.9603,4615342.1627,4,0.02187054
10862,182,471976.7496,4594441.8116,4,0.02187054
10864,113,468822.9176,4589422.7804,1,0.02186998
10865,25158,554754.874,4628165.4519,3,0.0218684
10866,7076,550106.7973,4615924.2575,1,0.02186776
10867,3506,537531.0662,4613292.6232,3,0.02186705
10868,112,476557.9155,4589798.054,3,0.02186653
10869,11831,535350.0445,4621374.1016,3,0.02186604
10870,24866,554801.3171,4627759.2278,1,0.02186495
10871,3419,537578.4915,4613229.0426,3,0.0218645
10872,3450,537570.5146,4613262.7749,3,0.0218642
10873,15697,537898.8538,4622803.9365,4,0.02186188
10874,4663,537368.9938,4614556.4519,4,0.02186158
10875,13039,534369.059,4621894.0574,3,0.02185862
10876,3615,537345.7411,4613384.296,3,0.02185824
10877,28640,556074.139,4633623.6145,2,0.02185805
10878,33242,490004.9399,4654274.1785,1,0.02185701
10879,4653,537517.4416,4614555.5616,4,0.02185633
10880,3227,537360.596,4613103.7887,3,0.02185596
10881,3284,537353.8013,4613144.0891,3,0.02185539
10882,3662,539787.5182,4613409.1258,3,0.02185487
10883,3439,537318.2127,4613251.3436,3,0.02185483
10884,3362,537322.8673,4613187.1171,3,0.0218545
10885,1190,534336.9938,4605864.1708,1,0.02185352
10886,7592,517687.7947,4616583.2744,3,0.02185225
10887,6611,550173.264,4615695.9582,2,0.02184985
10888,17660,490451.8158,4623808.597,4,0.02184959
10889,17774,490422.7471,4623857.0981,3,0.02184936
10890,17720,490434.0275,4623839.2525,3,0.02184929
10891,17598,490424.9279,4623753.9201,3,0.02184921
10892,17809,490367.9236,4623871.1831,4,0.02184918
10893,17779,490408.9021,4623859.1596,3,0.02184888
10894,17687,490325.9071,4623822.4445,3,0.02184865
10895,3795,539782.7323,4613466.0447,4,0.02184701
10896,15306,489474.3926,4622683.7589,3,0.02184671
10897,12034,535015.1352,4621452.0501,3,0.02184656
10898,5466,537346.0551,4614971.9587,3,0.02184532
10899,30961,469073.5196,4640654.7408,3,0.02184506
10900,6620,550091.5005,4615710.0755,3,0.02184349
10901,566,553053.1314,4599556.3981,1,0.02184233
10902,15032,537755.0501,4622610.976,2,0.02183851
10903,15024,537403.8347,4622612.4616,3,0.02183817
10904,136,476133.0908,4590292.2947,2,0.02183716
10905,15038,537349.9089,4622614.5669,3,0.02183694
10906,15047,537324.8685,4622617.6115,3,0.02183604
10907,12057,535357.2203,4621459.9609,3,0.02183518
10908,15187,537350.3405,4622657.6811,3,0.02183301
10909,15195,537339.6878,4622658.2139,3,0.02183234
10910,15632,537946.7749,4622776.9888,3,0.02183115
