排名,节点ID,X坐标,Y坐标,度数,接近中心性
480,16945,385302.7336,4320893.0041,3,0.01908381
481,22874,389805.7083,4333782.2753,3,0.01908366
482,21148,393726.3103,4326196.1468,3,0.0190821
483,22976,389828.4724,4334297.5572,1,0.01908196
484,20914,393437.0389,4326016.4608,3,0.01908154
485,19400,378797.4963,4324296.4506,2,0.01908093
486,19114,378256.8501,4323633.4043,2,0.01907795
487,19809,378833.2453,4324356.9417,2,0.01907745
488,19807,387360.8858,4324702.2852,2,0.0190771
489,19403,378782.8538,4324310.5519,2,0.01907678
490,19933,379725.1971,4324938.0944,2,0.01907672
492,19928,379719.0151,4324924.8683,2,0.01907654
491,19820,378824.9,4324364.0858,2,0.01907654
493,19794,387353.3532,4324694.7562,2,0.01907639
494,19855,387369.617,4324760.8796,1,0.0190733
495,18307,390566.4652,4323083.1122,3,0.0190651
496,15547,364181.5835,4317397.8206,2,0.0190644
497,21349,389929.0254,4326417.345,3,0.01906407
498,21373,390099.1042,4326443.7918,3,0.01906407
499,15614,364248.721,4317679.9685,2,0.01906384
500,15611,364237.211,4317677.6135,2,0.01906381
501,20689,393619.3623,4325826.8485,3,0.01906161
502,18207,390608.5741,4322991.6961,4,0.01906049
503,24679,394848.3422,4346603.6661,4,0.01905796
504,22298,386583.1085,4328613.0445,2,0.01905453
505,22414,386524.9129,4328956.2438,1,0.01905447
506,19898,389793.2618,4324830.7601,4,0.01905403
507,20105,392714.3869,4325179.5934,4,0.01905353
508,16265,380175.7394,4319495.8667,2,0.01905215
509,22679,386930.4906,4331422.139,4,0.01905054
510,21327,384387.0472,4326393.7977,2,0.01904936
511,22659,388486.405,4330950.3546,2,0.01904584
512,23593,391151.4252,4339524.9564,2,0.01904494
513,22675,386773.2839,4329828.5048,2,0.01904203
514,18903,391284.3279,4323771.6324,4,0.01904186
515,14527,368497.5918,4315401.8301,3,0.01903852
516,18947,391487.3364,4323847.0947,3,0.01903225
517,22801,398101.3619,4333230.5943,3,0.01903055
518,22824,389791.4281,4333407.6242,3,0.01903034
519,22875,389772.6993,4333785.9916,3,0.0190299
520,22977,389794.6826,4334298.4539,1,0.01902824
521,23272,394791.1542,4337282.5515,3,0.01902756
522,15988,372376.976,4318813.8984,3,0.01902458
523,16048,380096.7211,4319056.7057,2,0.01901876
524,16569,380023.2135,4319702.1136,3,0.01901785
525,15031,377956.4396,4316595.9684,4,0.01901642
526,18953,391502.4795,4323852.6023,3,0.01901437
527,14908,371256.4716,4316364.1747,4,0.0190125
528,22518,386986.3975,4329246.3476,2,0.01900736
529,19043,391720.965,4323930.51,4,0.01900493
530,23882,391552.6406,4341972.7157,3,0.01900146
531,14957,377613.0304,4316485.6242,3,0.01899565
532,22647,388039.504,4330482.4951,2,0.01899405
533,20006,379785.7319,4324951.7881,2,0.01898737
534,21949,394486.3647,4327692.5381,3,0.01898629
535,34277,380079.3975,4319573.6368,3,0.01898402
536,15192,377555.877,4316963.5434,3,0.01898218
537,20580,392285.3285,4325725.812,4,0.01898207
