u,v,euclid_dist,source,detour_ratio
2765,2793,78.69499633225638,bridge,
3348,3390,79.2814393642033,bridge,
6476,6497,79.39961842430743,community,
6236,6250,79.57820172276988,bridge,
238,272,79.58656474271417,bridge,
555,561,79.73544300877161,bridge,
528,530,79.84328015883376,articulation,
18149,18723,81.15713918102382,bridge,
1833,1871,81.8551315786945,bridge,
4627,4654,82.16799767816637,bridge,
2886,2952,82.19319345077834,bridge,
2903,2952,82.4746153865633,bridge,
19273,19288,82.51492413063755,articulation,
1747,1752,82.59138552453425,bridge,
537,555,82.65994615784206,bridge,
12546,12561,82.6729295163557,bridge,
3505,3569,83.03130320999523,bridge,
2689,2721,83.10481053636056,bridge,
642,653,83.2067309360353,bridge,
543,553,83.39578095737204,bridge,
2470,2500,83.6943137511618,bridge,
11066,11116,83.73879242481394,bridge,
15806,15826,83.83064641153908,bridge,
18118,18175,83.98552447470473,community,
8367,8399,84.07648798937417,bridge,
2578,2604,84.31452876674454,bridge,
4437,4442,84.45160366936464,bridge,
272,282,84.6440763382008,bridge,
8279,8304,84.68274407387453,bridge,
986,1000,85.01281683245588,bridge,
775,780,85.05190493171078,bridge,
10617,10904,85.06349373438015,community,
17931,18275,85.28026413668712,community,
1430,1449,85.73257246933098,bridge,
527,540,85.79560383245524,bridge,
19312,19318,85.79859786185098,articulation,
4675,20285,86.0701701017312,bridge,
14106,14137,86.18836865561357,bridge,
4984,4996,86.27801231499828,bridge,
12510,12542,86.45784898524063,bridge,
4437,4440,86.72981457607091,bridge,
8157,8190,86.75213417185135,bridge,
7613,7618,86.94215401755073,bridge,
1016,1025,87.00905847416713,community,
596,599,87.12182951989543,articulation,
12398,12451,87.8070952307892,bridge,
15511,15597,88.6705845991822,bridge,
1003,1030,88.9811286320179,articulation,
126,158,89.5094730176877,bridge,
7446,7600,89.81969056866981,bridge,
599,622,90.127016470584,bridge,
1016,1030,90.13883170679024,community,
16312,16355,90.14858678262414,community,
265,272,90.66995871004981,bridge,
917,924,90.77959564053668,bridge,
10132,10160,90.7873373610039,bridge,
6657,6666,91.08789445902889,bridge,
18590,18591,91.17882430911023,bridge,
1007,1152,91.29275317654175,bridge,
20230,20232,91.54244037690312,bridge,
15082,15201,91.61976775783646,bridge,
17931,18252,92.08666564102981,community,
593,622,92.19930874881504,bridge,
13100,13180,92.3181830218036,bridge,
7707,7711,92.49620878144215,bridge,
10897,10928,92.54958902351306,bridge,
599,615,92.87853747326615,bridge,
6179,6183,93.06882154620713,bridge,
6464,6491,93.69917858886524,community,
1066,1079,94.11889754257226,articulation,
6814,6830,94.6849027505976,bridge,
1039,1050,94.82555419509687,bridge,
10997,11020,95.09785297183662,bridge,
11206,11224,95.22611789359513,bridge,
11658,11663,95.65593657180303,bridge,
10495,10514,95.8833693386083,bridge,
7343,7817,95.89433466886341,bridge,
303,319,96.16092877305864,bridge,
6244,6255,96.54179138468982,articulation,
992,1000,96.99687524704437,articulation,
21059,21061,97.18084726163242,bridge,
15300,15435,97.37055800592948,bridge,
10472,10594,97.53932359938013,bridge,
9221,9271,97.5636155683707,bridge,
21057,21062,97.56999852481415,bridge,
5203,5223,97.71394681578434,community,
8140,8166,97.7523646164191,bridge,
7701,7707,97.76719911433317,bridge,
16480,16512,97.89821706327218,bridge,
13251,13262,98.13570254921389,bridge,
1220,1268,98.17376725169133,articulation,
2750,2763,98.21995246681351,bridge,
4438,4441,98.38509891271092,bridge,
2463,2486,98.61923406420432,bridge,
11331,11356,98.81280403080848,bridge,
3473,3634,99.17295062375076,bridge,
7763,7779,99.29983405625308,bridge,
14387,14426,99.71815099904927,bridge,
14241,14268,100.07266932192366,bridge,
1208,1243,100.12350759161174,bridge,
3908,3931,100.41016057597528,bridge,
4742,4793,100.41160472862244,bridge,
17943,17965,100.43244596727348,community,
3376,3414,100.5161483424287,bridge,
11636,11717,100.63803972849003,bridge,
52,56,100.66979423785965,articulation,
3172,3213,100.95422804866757,bridge,
983,993,101.02058501411602,bridge,
273,300,101.08634702379194,bridge,
14241,14267,101.15282839220356,bridge,
8903,9013,101.24999751556898,bridge,
3488,3527,101.25968530290967,bridge,
1003,1038,101.75895193479049,articulation,
1933,1968,101.79416961853646,bridge,
3473,3688,101.89306216402154,bridge,
8077,8154,101.99050039367762,bridge,
2009,2043,102.1343777201993,bridge,
2105,2120,102.13985736878912,bridge,
240,270,102.4555490009434,bridge,
14119,14264,102.56549592240086,bridge,
51,80,102.59209161265247,bridge,
5366,5414,102.64152034503313,bridge,
11133,11160,102.8513847477038,bridge,
2172,2225,102.85601918524584,bridge,
10365,10434,102.86384006766103,bridge,
237,270,102.9286643736696,bridge,
4359,4361,103.20692403579916,bridge,
4437,4444,103.22338092711497,bridge,
123,154,103.36537110389708,bridge,
365,383,103.42898555239287,bridge,
17,20,103.5729180111484,bridge,
53,80,103.67238774276254,bridge,
306,307,103.8151578918482,articulation,
2165,2217,103.83196774029788,bridge,
190,366,104.40321251008547,bridge,
13935,13949,104.79126235726082,bridge,
5158,5179,104.9027461170203,bridge,
7745,7755,105.03405169406248,bridge,
5696,5698,105.51076661552057,bridge,
4745,20330,106.19324904028066,bridge,
4988,4996,106.2222867477744,bridge,
13824,13846,106.30427106794612,bridge,
237,240,106.43912807465924,articulation,
13794,13808,106.63839001605079,bridge,
18641,18680,106.67383092325731,bridge,
11635,11717,106.70473398769138,bridge,
2459,2470,106.77422266228828,bridge,
5671,5674,106.79297680938063,bridge,
9004,9139,107.13138785074659,bridge,
6398,6425,107.45758962013805,bridge,
2090,2143,107.68978949433108,bridge,
20230,20233,107.81490601787627,articulation,
3494,3505,108.17068248056718,bridge,
4595,4600,108.28050140242827,bridge,
1636,1663,108.75774003258249,bridge,
140,148,109.04482604268716,bridge,
13357,13371,109.10545333410052,bridge,
11638,11658,109.1078312281261,bridge,
5543,5563,109.59822866936814,bridge,
