u,v,euclid_dist,source,detour_ratio
37614,37818,34.13607510422498,bridge,
13143,13270,34.26000154093111,bridge,
29137,29383,34.30241688842426,bridge,
35511,35523,34.34795477530076,bridge,
24696,24739,34.39686811194118,bridge,
13647,13688,34.45429599298221,bridge,
36920,36939,34.544304356136244,bridge,
19168,19174,34.56849056769256,bridge,
19132,19147,34.71325494403223,bridge,
18486,47971,35.05872477118462,community,
49330,49333,35.20714422579574,community,
24667,24675,35.354823104455676,bridge,
20379,20426,35.36866841482845,bridge,
48622,48624,35.3765519433157,bridge,
41406,51658,35.4239872869079,bridge,
17257,17473,35.45207979646677,bridge,
33746,33762,35.497635169689474,bridge,
23399,23672,35.667022958533124,bridge,
12084,47311,35.75756846246421,community,
51655,51660,35.81256595073154,bridge,
28581,28636,35.81493023233575,bridge,
2276,2294,35.84989041073405,bridge,
41138,41169,35.90066899035711,community,
18585,18603,35.90464548006296,bridge,
38205,38237,35.912019239235654,bridge,
1139,1169,35.92453043812394,bridge,
9073,9229,35.97423978525053,bridge,
37034,37044,36.13683560085092,bridge,
43248,43255,36.21542199758518,bridge,
4993,5006,36.50496124974256,bridge,
15119,15182,36.66961494787169,bridge,
13170,13184,36.73476493136146,bridge,
41169,41188,36.73740416018031,community,
28166,28250,36.764645242402445,bridge,
28582,28636,36.806463144880425,bridge,
22478,22480,36.81410559403568,bridge,
48557,48570,36.90239081383423,bridge,
13314,13326,36.90329161908989,bridge,
48622,48627,36.92390876444201,bridge,
13438,13442,36.92415705775392,bridge,
18856,18888,37.00706230274529,bridge,
14500,14521,37.045764238497966,bridge,
49170,49171,37.07026059627581,bridge,
30611,30664,37.146127643379124,bridge,
19916,19960,37.15548784111028,community,
12986,13543,37.262504357113954,bridge,
41364,51648,37.30827040377744,bridge,
39140,39156,37.57050001380185,bridge,
30052,30226,37.57424622009649,bridge,
14526,14604,37.596615301593225,bridge,
14778,14780,37.60713896742053,bridge,
7145,7154,37.64775825950676,bridge,
41142,41169,37.663783930924524,community,
36155,36175,37.71404434486729,bridge,
48574,48579,37.84075384690943,bridge,
49170,49180,37.85396612123632,bridge,
49171,49181,37.91475352678663,bridge,
36377,36600,37.996634473201354,bridge,
13295,13314,38.150568961477674,bridge,
12909,12997,38.17129754612888,bridge,
49180,49181,38.2622668524673,articulation,
1158,1230,38.4594939731291,bridge,
14275,14292,38.7215156957066,bridge,
14618,14636,38.74991846463978,bridge,
48621,48626,38.843360223936735,bridge,
5280,5304,38.90105882419609,community,
39535,39546,39.077672326797746,bridge,
27492,27532,39.15317588182527,bridge,
36752,36760,39.23988596838298,bridge,
38576,38705,39.28057456213404,bridge,
45196,45198,39.59785105935193,bridge,
38467,38481,39.618596190955415,bridge,
17855,18304,39.63612655494033,bridge,
12460,12743,39.658159987738905,bridge,
12998,13036,39.70611145048572,bridge,
11025,11210,39.86350253337778,community,
48749,48758,39.89630872579754,bridge,
32206,32240,39.91823400628216,bridge,
12964,13018,39.98824502323722,bridge,
41768,41773,39.998348762672734,community,
9336,9343,40.01400274011064,bridge,
4308,4413,40.01607645147741,bridge,
12411,12428,40.186986868468885,bridge,
18813,18836,40.23170932524488,bridge,
7296,7310,40.438068641630444,bridge,
48754,48758,40.57172396148864,bridge,
32953,32968,40.616784950260126,bridge,
38557,38586,40.69033358312451,bridge,
37730,37797,40.841539626612644,community,
41153,41158,40.85602963565196,bridge,
25048,25097,40.89330705185816,bridge,
48750,48751,40.94939261558168,bridge,
49169,49180,41.00402858520475,bridge,
49170,49178,41.0272750176588,bridge,
8712,8731,41.17778048657572,bridge,
10280,10310,41.278356689781,bridge,
31080,31123,41.292990902682355,bridge,
39107,39129,41.35276877205847,bridge,
36672,36697,41.40696708635036,bridge,
38250,38278,41.48210028983709,bridge,
2323,2328,41.561720770986575,bridge,
24123,24178,41.663981878873635,bridge,
14872,14873,41.69428408177757,bridge,
48732,48736,41.81459451818917,bridge,
49146,49158,41.85765352317372,bridge,
18486,18515,41.90072600477651,community,
41954,41957,42.02686096199421,bridge,
37628,37685,42.199046279187364,bridge,
12412,12427,42.22996657744672,bridge,
19158,48022,42.249814742525835,bridge,
29482,29498,42.260276250090364,bridge,
41025,41040,42.368301401071264,articulation,
9625,9676,42.51210867419694,bridge,
1906,1915,42.512872021317825,bridge,
37915,37975,42.53976436190824,bridge,
48732,48734,42.548723879368445,articulation,
2000,2009,42.64721873748405,bridge,
24635,24667,42.86592155959025,articulation,
14365,14402,42.942364684543,bridge,
12986,13062,42.9714998521111,bridge,
1971,1983,43.184324754163534,bridge,
24178,24205,43.20328352164337,articulation,
35489,35522,43.21532000696062,bridge,
39535,39545,43.23400742664152,bridge,
31908,31963,43.36655086967037,bridge,
35538,50534,43.49864894516038,bridge,
38288,38316,43.52567460728414,articulation,
14604,14675,43.53394823775909,bridge,
