u,v,euclid_dist,source
6842,14225,3842.1,vaccine
4440,5595,3558.9,vaccine
6012,7838,3229.7,vaccine
4182,4509,3923.7,vaccine
5510,7120,4691.0,vaccine
1422,2086,2831.4,vaccine
5030,7301,4308.9,vaccine
6333,8084,3683.4,vaccine
1042,2228,4934.3,vaccine
4077,4178,4663.3,vaccine
11391,11408,1001.2,vaccine
4630,6012,4333.0,vaccine
6958,7253,2518.0,vaccine
495,556,4436.3,vaccine
6998,7838,2877.5,vaccine
4406,4509,3055.7,vaccine
1466,1905,2389.6,vaccine
5575,7301,4036.6,vaccine
4342,4644,3424.0,vaccine
1799,2302,4625.2,vaccine
4518,13762,4898.5,vaccine
1685,1905,3120.2,vaccine
1875,1908,1323.9,vaccine
3930,13732,2225.3,vaccine
4472,4925,4405.6,vaccine
5561,5617,4282.0,vaccine
4306,5119,4523.0,vaccine
4939,13719,3865.9,vaccine
7738,8611,4701.8,vaccine
5365,7253,3906.2,vaccine
7355,7422,2551.0,vaccine
3111,3125,4682.1,vaccine
5084,13762,1135.0,vaccine
5788,13763,2855.1,vaccine
5119,7324,4408.3,vaccine
1221,1632,4343.5,vaccine
4647,6021,3295.3,vaccine
872,929,1918.2,vaccine
7065,7265,4180.2,vaccine
2958,3118,1696.7,vaccine
5595,13762,3091.9,vaccine
6917,13763,4665.8,vaccine
4509,5366,2381.4,vaccine
1486,1908,2300.2,vaccine
4572,6204,3785.6,vaccine
5600,7324,3192.1,vaccine
2900,3185,3834.4,vaccine
5368,7475,4237.5,vaccine
7095,7427,2968.3,vaccine
1689,1705,1692.4,vaccine
1701,1908,1442.6,vaccine
3873,4214,4516.3,vaccine
4659,6869,4718.7,vaccine
5656,7475,4259.3,vaccine
1664,1738,1075.2,vaccine
7422,7427,2037.2,vaccine
1680,1945,4575.1,vaccine
7175,7648,1102.9,vaccine
1738,2007,4589.8,vaccine
2445,2499,4651.9,vaccine
1596,2143,2383.6,vaccine
6842,7475,3330.8,vaccine
4178,4412,4068.2,vaccine
6643,7082,3401.7,vaccine
7543,7648,3221.1,vaccine
2006,2698,4268.7,vaccine
1880,2881,3397.9,vaccine
1763,2143,1474.6,vaccine
4861,5497,2275.4,vaccine
5329,14221,3823.8,vaccine
5126,5368,924.7,vaccine
4706,5543,2125.2,vaccine
4951,5612,4971.4,vaccine
5616,14221,3749.9,vaccine
5393,5543,3470.8,vaccine
4926,5729,2670.0,vaccine
6012,7175,2486.7,vaccine
6025,7741,3074.4,vaccine
2240,2958,4034.2,vaccine
3118,3876,4629.5,vaccine
5030,6066,4567.5,vaccine
1566,1883,4974.4,vaccine
5084,7230,4019.0,vaccine
1633,1924,4207.0,vaccine
6998,7175,2949.3,vaccine
6204,7333,2407.8,vaccine
5497,7103,4036.7,vaccine
4981,7298,4624.2,vaccine
1087,1617,4976.0,vaccine
5366,7367,4500.9,vaccine
1617,2298,2530.2,vaccine
1799,1924,2559.1,vaccine
7088,7333,4575.1,vaccine
4577,13728,2566.9,vaccine
4197,4861,4304.9,vaccine
3977,13716,3693.0,vaccine
1058,2437,4591.1,vaccine
2115,2437,2773.5,vaccine
4311,4978,4823.2,vaccine
5549,13770,2088.1,vaccine
5635,7367,4914.8,vaccine
7069,7406,1658.1,vaccine
1783,2298,4604.6,vaccine
4472,13756,4931.3,vaccine
5126,13728,4243.4,vaccine
