u,v,euclid_dist,source,detour_ratio
6760,6804,355.0760631823059,detour,6.106741372075702
22726,23013,355.40312478870084,bridge,
24125,24142,355.4189869614537,articulation,
729,777,355.90327703697,articulation,
21517,21608,356.3016499664306,community,
13949,14098,356.4742202409317,detour,5.500577108474525
24125,24194,356.9231847477282,articulation,
24020,24086,357.31501797578824,bridge,
13838,14098,357.80692314193277,detour,5.643050447704431
2491,2527,357.9035637500435,articulation,
1712,1722,358.7610987695198,bridge,
25127,25167,358.78885572536285,articulation,
9415,28591,358.80297206108065,detour,5.279369323880447
6699,6865,359.0267947884526,community,
18321,18779,359.26343500090417,community,
3324,3336,359.2943474791812,bridge,
25382,25446,359.6957816359658,bridge,
27021,27039,360.1824710377221,articulation,
23734,23884,360.2021545349232,detour,15.239556147771294
6392,6537,360.99788886907186,community,
26124,26894,361.06389202705446,detour,6.415412107136565
22984,23049,361.1790905474309,bridge,
1626,1630,362.1837796553123,bridge,
175,179,362.2364238633782,bridge,
24337,24352,362.37694360713317,detour,45.810886260762764
9450,28591,362.9407952411826,detour,5.457233368098933
1175,1202,363.04252670402855,bridge,
23517,23570,363.0773749441866,community,
18393,18405,363.66334428795204,bridge,
1657,1659,364.0292096376621,bridge,
26058,26103,364.19813298153036,articulation,
6423,6537,364.8898930990529,community,
1863,1914,364.906599524335,community,
6124,6136,365.3722015003909,detour,9.514135385553184
3840,3902,365.5742494076836,bridge,
21903,22191,365.9438057568776,detour,6.1127213699149525
2268,2305,366.3747205320749,bridge,
24105,24199,366.4068667359092,community,
25127,25180,367.045915102265,articulation,
25947,26231,367.2302752084992,community,
21892,22075,367.24593648404186,bridge,
2855,2867,367.36950449919163,articulation,
363,368,367.37861517232454,bridge,
25856,25871,367.8627556209486,community,
22320,22510,367.91887042443426,bridge,
23560,23570,367.94625891515994,community,
12418,12687,368.16259571413485,community,
9470,28591,368.5918573421331,detour,5.021813302388208
23774,23857,368.896442486032,bridge,
826,866,368.9588545044134,detour,7.239196529350357
26124,26897,369.0679178308273,detour,6.340039100436419
14088,14098,369.0683656445844,detour,5.193153817412794
4486,4495,369.1377230792131,bridge,
23876,23917,369.5048624504064,bridge,
10981,11837,369.57977958858305,bridge,
17322,18487,369.62775619463974,community,
24125,24214,369.8043253604382,articulation,
19281,19408,369.8411434591377,community,
22715,23017,369.974648820313,bridge,
22652,22659,370.1018005359907,articulation,
22304,22476,371.08714933865315,bridge,
24407,24491,371.9935509100154,articulation,
14098,28714,372.34787328291634,detour,5.191076939292449
27674,27697,372.9593530993172,bridge,
21361,21530,372.98592323305,community,
5693,6027,373.18792633041875,bridge,
6688,6742,373.38044890909157,community,
26601,26629,373.8366161332405,community,
6688,6753,374.0888974759958,community,
1102,1111,374.3196278017566,bridge,
3111,3121,374.4275247854978,bridge,
18321,18795,374.80953190481046,community,
7868,7870,374.97755098889814,articulation,
20412,29049,375.8860644718709,bridge,
22522,22740,375.996301401615,bridge,
12757,13668,376.9208136284841,bridge,
1564,1610,377.0760770759992,articulation,
6026,6027,377.23469204721266,articulation,
13877,14098,377.46090358535105,detour,5.27397027536724
14022,14098,378.07930035660297,detour,5.105448454869786
21903,22192,378.4269272088761,detour,5.864526544183046
24352,24395,378.7526097583182,detour,45.260467391861184
24313,24323,378.79470253562306,articulation,
2262,2269,379.9875498515055,bridge,
1254,1311,380.3757373708696,articulation,
866,872,380.4840109638987,bridge,
146,154,381.3433979501802,bridge,
2148,2162,381.58178936718036,bridge,
20874,21182,381.8869852704433,bridge,
23995,24024,382.72337359565904,articulation,
21835,21853,382.7561698988941,bridge,
25709,25717,382.95995773073764,bridge,
6765,6804,383.28008391550037,detour,5.779381551948716
2657,2662,383.3582445566077,bridge,
77,115,383.37389190040625,articulation,
76,83,383.87681766006267,articulation,
12818,13028,383.8807687456747,community,
6417,6689,384.0719317453663,bridge,
3835,3902,384.0740113607241,detour,85.8302418622241
18460,18955,384.23597792741515,community,
6409,6537,384.5921863363163,community,
15855,15968,385.1074959888499,community,
15850,15968,385.36357652025623,community,
23976,23979,385.8273462986637,bridge,
1759,1761,386.1935326801559,bridge,
5181,5295,386.5753246533018,community,
830,865,387.07700042261786,detour,5.7367890040889
17621,18393,387.48964613908583,bridge,
22069,22379,387.77192705376655,bridge,
25350,25356,387.8168014342579,bridge,
25856,25886,387.8917993167774,community,
16399,16883,387.9554311286544,articulation,
13656,14459,387.9782102608817,detour,5.184209253329076
3172,3178,388.82940483312444,bridge,
1252,1311,389.09116502438127,articulation,
27125,27205,389.1111633414736,community,
5181,5298,389.12667209607395,community,
25489,25541,389.1566662241814,bridge,
6751,6804,389.3304768220894,detour,5.801136071744651
24127,24142,389.58071511539816,articulation,
17220,17239,389.7385247777415,detour,8.22863486031459
