u,v,euclid_dist,source,detour_ratio
2628,2630,19.042325634218795,bridge,
10940,10952,19.235803758895784,bridge,
19206,19234,19.25336521960858,community,
23279,23284,19.333675262278863,bridge,
22258,22301,19.491279346647207,community,
1964,1976,19.503048629095158,bridge,
19045,19344,19.614388694032577,bridge,
22125,22158,19.6236972918963,bridge,
19610,19616,20.07878594998017,bridge,
20813,20846,20.191095121866578,community,
22670,22684,20.23144167170578,bridge,
21366,21414,20.236473534050035,bridge,
21709,21724,20.267497041608014,bridge,
6476,6509,20.279991118942146,bridge,
2362,2372,20.300789882414225,bridge,
2253,2267,20.355682499975,bridge,
12755,12764,20.36241173947596,bridge,
4367,4370,20.439459151503804,bridge,
194,195,20.453628607089552,bridge,
2308,2320,20.476446236891658,bridge,
12626,12628,20.51332671752024,bridge,
18560,18562,20.52614979069383,bridge,
16093,16101,20.532539191825876,bridge,
7477,7484,20.637206235758793,bridge,
7466,7481,20.63753914298835,bridge,
6517,6542,20.71572203574562,bridge,
10945,10958,20.80097687769206,bridge,
15151,15192,20.842154284966735,community,
23377,23392,20.85061624656831,bridge,
12736,12764,21.02733004635066,articulation,
10906,10940,21.052435285416195,bridge,
5932,5933,21.122280617587663,community,
12981,13070,21.233378210872054,bridge,
11180,11184,21.254656791639935,bridge,
2192,2196,21.29356525489265,bridge,
21546,21547,21.34142291677543,bridge,
2237,2246,21.39800250607083,bridge,
13180,13204,21.42752944456652,bridge,
23227,23230,21.549118866100844,bridge,
2336,2348,21.55331601583797,bridge,
4364,4365,21.72941166158293,bridge,
20884,20945,22.13081949160101,community,
10580,10583,22.230870034998357,bridge,
12717,12744,22.302461906758875,bridge,
4379,4382,22.409938307121124,bridge,
10445,11536,22.617199332521103,community,
72,73,22.647423297811844,bridge,
21681,21706,22.654337717788753,bridge,
10582,10628,22.67514992623194,bridge,
10421,10424,22.74990121128051,bridge,
23695,23698,22.929441988965824,bridge,
14692,14713,23.116317221898203,bridge,
2974,2985,23.296403286402384,bridge,
13499,13803,23.63934214031861,bridge,
14469,14494,24.056932839234793,bridge,
2845,2853,24.29441052760589,bridge,
13020,13052,24.412533961859115,bridge,
14306,14317,24.42352619304466,bridge,
2194,2196,24.937970074967495,bridge,
14329,14367,25.039126236692933,bridge,
17813,17820,25.158136798295196,bridge,
10265,10284,25.220767068429094,community,
10496,10511,25.484418801263914,bridge,
21677,21709,25.961393020789345,bridge,
3352,3358,26.168890412139444,bridge,
22138,22182,26.217688821008498,bridge,
22169,22205,26.228271704622077,bridge,
12808,12847,26.361143474737183,bridge,
7504,7507,26.433245848867,bridge,
6860,6877,26.44158175300278,community,
15291,15368,26.50527704802048,community,
21778,21794,26.681331658290205,bridge,
6087,6104,26.689127822741554,community,
21836,21874,26.882498550687814,bridge,
13177,13180,26.95208146322482,bridge,
12895,12900,27.288501617045842,bridge,
21910,21950,27.434201212773843,bridge,
21933,21969,27.456244746059504,bridge,
21808,21836,27.624602117349998,bridge,
12773,12797,27.704104927044547,bridge,
7550,7607,27.7160049487343,bridge,
22205,22225,28.06786965057837,bridge,
2753,2764,28.074918040233584,bridge,
22182,22212,28.079049957117835,bridge,
21902,21933,28.38617599923921,bridge,
15158,15193,28.522936157450385,community,
22117,22169,28.562070733246436,bridge,
22094,22138,28.562173827973197,bridge,
3378,3402,28.68023086329515,bridge,
21852,21902,28.747773875392966,bridge,
22069,22117,29.156450553726394,bridge,
22050,22094,29.1786354286259,bridge,
13180,13208,29.19581324868918,articulation,
13180,13205,29.37013004315194,articulation,
17217,17240,29.423083778812288,bridge,
19173,19229,29.571562493777304,community,
19200,19224,29.57573471546558,community,
20970,20998,30.390693654537728,bridge,
21950,21994,31.746843484495493,bridge,
19520,19572,31.842327969995694,bridge,
7468,7487,31.89427208870797,bridge,
23674,23675,31.979249183521482,bridge,
13295,13363,32.015779098614104,bridge,
12718,12743,32.0702283582973,bridge,
21969,22011,32.11791695079093,bridge,
37,40,32.198161667803646,bridge,
12978,13010,32.37212643085976,bridge,
16956,17013,32.46804735804823,bridge,
11554,11637,32.50671801312319,bridge,
2753,2759,32.65821929087687,articulation,
20585,20595,32.719814359005255,bridge,
13052,13076,32.73299964472838,bridge,
47,50,32.733093295754536,bridge,
7485,7494,33.015932224455014,bridge,
12962,12981,33.26186498880734,bridge,
19174,19231,33.290486208744476,community,
2757,2764,33.345227524072406,bridge,
2753,2757,33.44500768858329,articulation,
2027,2029,33.500615110175865,bridge,
12773,12800,33.922472909225775,articulation,
19167,19234,34.241393349292025,community,
15291,15335,34.30392778737938,community,
1791,1796,34.42176748833909,bridge,
12718,12736,35.01536611507025,articulation,
12854,12895,35.112548577874314,bridge,
18690,18717,35.417683394880264,bridge,
12320,12377,35.51408929756797,bridge,
23696,23697,35.81809480756611,bridge,
19056,19120,35.885581371802736,bridge,
4958,4996,36.465029800997115,bridge,
2829,2845,36.899612827184605,articulation,
12985,13020,37.19435732570033,bridge,
21600,21636,37.44149372404955,bridge,
17240,17295,37.44702610247813,bridge,
