u,v,euclid_dist,source,detour_ratio
27996,28045,356.3340919183516,articulation,
3236,3268,356.634427361622,bridge,
16172,16468,356.8150150649188,articulation,
9076,9332,357.0457322229493,bridge,
6273,6479,357.6774742680159,community,
21268,21334,357.7029606596176,detour,7.231324679760294
19261,20045,357.78032952752005,detour,14.553954496842385
315,363,357.96288548445364,detour,6.58812302729253
21166,21445,358.1972387858198,detour,6.355462196471092
16295,16422,358.24251032264124,bridge,
21166,21213,358.68950167361,detour,7.056913715649793
22935,22973,358.8185430566724,community,
21402,21588,359.3281602548871,articulation,
14325,14451,359.5140654302633,bridge,
19264,19316,359.7029647404261,bridge,
21,80,359.774166888662,articulation,
12490,13769,359.8763023023076,community,
3590,3921,359.94117929880565,bridge,
6694,7572,359.986697292483,community,
12392,13769,360.1672359420832,community,
32190,32212,360.2003957240051,bridge,
12387,13769,360.6378496260335,community,
195,240,360.71232504941287,bridge,
15597,34197,360.9146201533728,bridge,
21617,21736,360.95939428332855,bridge,
13869,13903,361.126038861007,detour,22.315685179847446
21003,21349,361.53408033245455,community,
2465,3700,362.1438335123218,detour,7.42117052410918
19067,19190,362.54979053154625,detour,6.7687200595833446
20003,20007,362.67406966472015,detour,9.124893001854241
16103,16536,362.82038336524556,detour,35.31744308170533
20939,21268,362.86269165334835,articulation,
2452,2465,363.2330234795354,detour,7.358830758181434
21418,21588,363.3274292374766,articulation,
12493,13769,363.45343979733957,community,
6255,6420,364.6234091831004,community,
10466,11108,365.2002796485938,detour,6.367238729599787
27958,27983,365.2442322606477,bridge,
19292,19571,365.48834227292673,bridge,
26798,26808,365.67942455818263,bridge,
20939,21182,366.1688252505433,articulation,
60,188,366.2186243069169,detour,5.522412943521024
9139,9827,366.2704204489313,community,
6829,7092,366.34408558588325,bridge,
25676,25689,366.3602046687305,detour,19.05308695685576
28766,28793,366.55861733357176,bridge,
20003,20020,367.18224305918454,detour,9.116468282131715
16883,16973,367.25760105543634,articulation,
21003,21353,367.42123530550515,community,
2450,2465,367.6758922155507,detour,6.479216652083704
25676,35293,367.967603266963,detour,19.00899954816087
19986,20258,368.16872195513344,bridge,
6030,6184,368.2017743018027,bridge,
31532,31538,368.45086325496317,detour,26.137390460877423
21097,34786,368.48268228285826,detour,38.22884582965507
17,34,368.7035056345921,bridge,
16449,16644,368.89458564146827,bridge,
24137,24270,368.9894575279266,bridge,
26101,26124,369.05264966531456,bridge,
3276,3326,369.1304247889087,articulation,
16567,16687,369.54240236957446,bridge,
15257,34184,369.83740757475334,detour,6.063870652093585
27745,27784,369.8424216424018,bridge,
14,38,370.0433378070124,articulation,
24015,24106,370.30509507731637,bridge,
14067,34134,370.95518898386854,community,
363,394,371.1425056891966,detour,9.6536446213646
5820,5978,371.2918137720744,detour,5.596336398318656
31527,31538,371.33302147748157,detour,25.915041179684273
23566,23582,371.4348591538869,bridge,
21939,21945,371.5284304524135,bridge,
16616,16638,371.9168635758612,bridge,
16887,16988,372.00033310136433,articulation,
26675,26802,372.17232204390933,detour,24.756240676418585
13923,34134,372.46095384299826,community,
14474,14714,373.1038385413077,bridge,
23159,23168,373.23889812303327,bridge,
28480,28488,373.24613642755975,bridge,
13179,13250,373.3671931660295,bridge,
21134,21440,373.5489601778979,detour,5.768483452852467
23967,24033,373.73377369153235,articulation,
3246,3464,373.86631837070007,detour,5.740834882938752
30566,30633,374.09959593441806,community,
2465,3673,374.10120400877224,detour,7.223695930255021
23414,23458,374.1992503230262,bridge,
23357,23413,374.5276105586542,bridge,
23044,23069,374.68134623370406,bridge,
26100,26124,374.68607380730685,bridge,
316,363,374.97309828066693,detour,6.345512654259796
