u,v,euclid_dist,source,detour_ratio
811,839,366.12843543625166,bridge,
14485,14561,366.24285008055125,detour,5.048657531971208
1972,2016,366.52273613436165,detour,5.4177437753031
15290,15602,366.5419527785735,detour,26.013316110427414
10984,11071,366.71498942521936,bridge,
248,364,366.7463569439963,detour,5.505803848182324
15364,15622,367.36605474923846,bridge,
770,800,367.71655168609567,bridge,
16523,21662,368.0426311774435,bridge,
254,276,368.50955585186705,detour,5.4429154594249125
17899,17944,368.99878579878316,community,
779,811,369.82616397908873,bridge,
114,273,369.90657813030515,articulation,
807,830,370.1598120473007,bridge,
11605,11751,370.8762162249204,detour,6.466818708623678
4351,20229,371.0066962356629,detour,12.589655561072425
6398,6431,371.10770156039604,bridge,
7707,7896,371.150408567294,detour,10.289608764681944
11605,11761,371.43606252833365,detour,6.396615355313489
4543,20253,372.11301142054145,bridge,
4553,4565,372.5194158083549,detour,8.880816320976555
8067,8219,372.6024693762612,articulation,
7460,7580,372.65116878391206,community,
16690,16855,372.9285958082982,detour,6.736283600860341
10519,10639,372.9366469631789,bridge,
4351,20232,372.9441808340844,detour,12.541106397554021
15700,15809,373.20170115513037,community,
11064,11406,373.344062958887,bridge,
19824,19947,373.5331820847589,bridge,
4996,20372,373.6921483511968,detour,8.319624773124898
2217,2394,373.7156585504848,bridge,
5204,5205,374.1347085027096,community,
1801,1913,374.1695769611402,bridge,
4351,4403,374.4913608037411,bridge,
1972,2018,374.8192014502518,detour,5.320481268425859
114,250,374.9448937809921,articulation,
4498,4509,375.01120672057596,articulation,
8864,8982,375.632831116213,detour,7.222322096029602
7706,7896,375.8017552178552,detour,9.603830862208385
9578,9688,375.8082397288168,bridge,
3299,3483,375.8946598067071,detour,14.813540148962968
224,422,376.0596116276072,detour,5.781295616833951
4745,4765,376.07792716672566,detour,5.252411165753715
11353,11403,376.31561260529986,community,
16018,16459,376.31918114635744,bridge,
12865,13061,377.3993046439113,detour,13.551308016799455
14563,14755,377.81384266579823,detour,5.345748796848758
6791,6920,377.82704449455434,detour,6.430742040037943
9649,9781,377.8434851004963,detour,17.535946149677596
223,364,377.92723617648085,detour,5.284257793254661
22,74,377.99304576743515,bridge,
16966,17041,378.2441387926636,detour,13.654331778678078
17154,17198,378.2794703317413,bridge,
9522,9554,378.28297270632305,bridge,
5804,5912,378.43430332328535,bridge,
3991,4067,378.93032154083465,bridge,
19141,19304,379.04285400375085,detour,6.099075637728701
5467,5470,379.3327586771585,bridge,
9700,9776,379.3845117076094,bridge,
4403,4409,379.9304920729798,detour,5.825924404812973
7930,8516,379.95950147927044,community,
8864,9139,380.0368899474093,detour,9.02215443179772
16526,21662,380.1287721620944,detour,7.4377368104672605
7949,8020,380.74364556505975,detour,13.280429325642299
18954,18964,381.2913064822658,bridge,
2871,2882,381.371003420907,bridge,
17899,17947,381.50254174329166,community,
7060,7132,382.6708637155903,bridge,
1580,1602,382.79672312237966,community,
4560,4565,383.3702713480871,detour,9.021990439994237
7460,7465,383.49211937695554,detour,5.44362517770855
8061,8219,383.7235779801244,articulation,
15809,15901,384.0639637038254,community,
18247,18305,384.2752635228469,community,
8862,8882,385.2698042798924,detour,5.284932351711159
3890,3899,386.25868444358713,detour,6.175055107878156
8119,8263,386.44913878137856,articulation,
3932,20210,386.75141455820653,bridge,
39,99,386.96664748465867,articulation,
3305,3483,387.69019563860786,detour,13.984937131326296
110,161,387.7098365791959,articulation,
4579,4755,387.7135399148172,detour,5.156759750728179
14587,14633,387.99268036405124,articulation,
10742,10789,388.3058990679931,community,
952,1001,388.3886147513211,detour,5.569935956821114
8060,8219,388.6359323179952,articulation,
7714,7896,388.95973404755273,detour,5.142323436944631
173,192,389.1221601093578,articulation,
9170,9282,389.2736902061903,bridge,
6293,6513,389.79262106346124,bridge,
10996,11024,389.883931890347,articulation,
10218,10504,389.9658461323305,bridge,
18240,18305,390.4048265884866,community,
21,74,390.8798707833936,bridge,
366,367,391.06856849838783,articulation,
23,74,391.16059815112584,bridge,
224,279,391.4647830551689,detour,5.074195098276393
17981,18328,392.1063172387796,detour,6.71609162918927
5039,5467,392.91656698731947,bridge,
11031,11168,393.2595698776642,community,
4996,20366,393.41509763720256,detour,7.820593874754966
1602,1923,393.7864053850516,community,
3772,3842,393.8152981381188,community,
14587,14656,394.01231513903355,articulation,
17508,17510,394.0962211921859,detour,24.800361492841816
15615,15785,394.2348032260058,articulation,
321,559,394.2843999929091,bridge,
6357,6570,394.39104103029194,community,
110,277,394.40660152607563,articulation,
3299,3496,394.53148901174575,detour,15.512710273197895
1925,1966,394.7508955830242,articulation,
18246,18305,394.8383724924411,community,
16511,16569,395.1962132708438,bridge,
5631,5647,395.8334762055325,community,
17899,17904,396.12163859724757,community,
10153,10242,396.1578070975362,articulation,
1577,1602,396.50524419646973,community,
952,1006,396.78633901735566,detour,5.477333428768198
7706,7765,397.37418911301,detour,5.961589448231852
5197,5205,397.70575416093925,community,
18614,18675,397.8413555730983,community,
8862,8982,398.7749765356457,detour,5.993935160502121
9170,9218,398.9439034326984,detour,6.739158560592257
18269,18305,398.97289367319416,community,
114,228,399.0105441547343,articulation,
114,277,399.1004662562008,articulation,
17897,17899,399.5307330078216,community,
1940,2122,399.6460872415034,detour,5.02573115326861
1975,2033,399.8067815057484,detour,5.021373752988008
7491,7616,399.84183672061704,detour,6.676918222366707
110,148,400.1614197773713,articulation,
4888,4996,400.71562163101765,detour,5.528760659959089
8590,8636,400.81702701013415,bridge,
3300,3483,401.0347997159583,detour,13.498582360398926
4378,20230,401.4889580881612,bridge,
8744,8798,402.0739702504575,bridge,
10996,11122,402.44863430028994,articulation,
3749,3860,402.492826606239,detour,6.536530601757241
17154,17215,402.81021620719173,community,
12710,12997,402.86996869648317,bridge,
3860,3983,403.11583200225834,detour,6.082564839678762
13399,13709,403.5036049877239,bridge,
16398,21701,403.62739820215364,detour,6.680598307681863
4940,5166,403.96447252078787,community,
32,99,404.0191949790946,articulation,
4924,5042,404.598342111023,bridge,
